Transaction_Id,Date,Time,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Total_Amount
T2025000018,2025-11-03,11:51:00,P0214,Jin Soy Sauce Rich & Savory 860mL,Seasoned/Sauce/Powder,3,315.0,0.0,945.0
T2025000018,2025-11-03,11:51:00,P0239,Ottogi Curry Hot,Seasoned/Sauce/Powder,4,115.0,0.0,460.0
T2025000019,2025-11-03,19:25:00,P0203,Jin Ramen Spicy Cup,Noodles,2,50.0,0.0,100.0
T2025000019,2025-11-03,19:25:00,P0165,Samyang Cream Carbo Buldak 140g,Noodles,8,88.0,0.0,704.0
T2025000019,2025-11-03,19:25:00,P0181,Paldo Bibim Cold Noodles,Noodles,2,65.0,0.0,130.0
T2025000020,2025-11-03,20:39:00,P0083,Moguchon Smoked Bacon 200g,Food Frozen,9,320.0,0.0,2880.0
T2025000020,2025-11-03,20:39:00,P0086,CJ Bibigo Gyoza Dumplings,Food Frozen,3,270.0,0.0,810.0
T2025000020,2025-11-03,20:39:00,P0093,Bibigo Kimchi Fried Rice,Food Frozen,7,190.0,0.0,1330.0
T2025000020,2025-11-03,20:39:00,P0077,Daerim  Vienna Sausage 1Kg,Food Frozen,9,580.0,0.0,5220.0
T2025000020,2025-11-03,20:39:00,P0078,Spanish Mackerel 340g,Food Frozen,1,500.0,0.0,500.0
T2025000021,2025-11-03,13:37:00,P0237,O'Food Tteokbokki Sauce,Seasoned/Sauce/Powder,2,120.0,0.05,228.0
T2025000021,2025-11-03,13:37:00,P0218,CJ Beksul Beef Bulgogi Sauce 500g,Seasoned/Sauce/Powder,1,250.0,0.0,250.0
T2025000021,2025-11-03,13:37:00,P0240,Ottogi Spaghetti Sauce,Seasoned/Sauce/Powder,9,115.0,0.0,1035.0
T2025000021,2025-11-03,13:37:00,P0224,Seasoned Seaweed 200g,Seasoned/Sauce/Powder,6,190.0,0.0,1140.0
T2025000022,2025-11-03,20:08:00,P0009,CJ Beksul Corn Syrup,Condiments,6,95.0,0.0,570.0
T2025000023,2025-11-03,14:51:00,P0046,CJ Beksul Potato Starch,Dry Food,6,85.0,0.0,510.0
T2025000023,2025-11-03,14:51:00,P0047,Dongwon Spicy Tuna,Dry Food,5,80.0,0.0,400.0
T2025000023,2025-11-03,14:51:00,P0042,CJ Hetbahn Brown Rice,Dry Food,1,95.0,0.0,95.0
T2025000023,2025-11-03,14:51:00,P0036,Dongwon  Tuna Light Can 150g,Dry Food,2,110.0,0.0,220.0
T2025000023,2025-11-03,14:51:00,P0033,CJ Beksul Frying Mix,Dry Food,9,120.0,0.0,1080.0
T2025000024,2025-11-03,14:46:00,P0048,Dongwon Light Tuna,Dry Food,5,75.0,0.0,375.0
T2025000024,2025-11-03,14:46:00,P0027,Yopokki Cheese 240g,Dry Food,9,145.0,0.0,1305.0
T2025000024,2025-11-03,14:46:00,P0028,CJ Bibigo Seaweed Soup,Dry Food,7,140.0,0.1,882.0
T2025000025,2025-11-03,11:05:00,P0043,CJ Hetbahn Cooked Barley,Dry Food,3,95.0,0.0,285.0
T2025000026,2025-11-03,21:46:00,P0004,O'Food Korean Chili Oil,Condiments,3,160.0,0.0,480.0
T2025000026,2025-11-03,21:46:00,P0001,Ottogi Sesame Oil 500mL,Condiments,5,590.5,0.0,2952.5
T2025000027,2025-11-03,11:55:00,P0123,Cass Cold Brewed Beer 500mL,Liquor/Beverage,3,170.0,0.0,510.0
T2025000027,2025-11-03,11:55:00,P0134,KSD Green Grape Rice Wine 750mL,Liquor/Beverage,4,105.0,0.0,420.0
T2025000028,2025-11-03,21:33:00,P0081,Assi Shrimp Wanton 600g,Food Frozen,9,400.0,0.05,3420.0
T2025000028,2025-11-03,21:33:00,P0083,Moguchon Smoked Bacon 200g,Food Frozen,8,320.0,0.0,2560.0
T2025000028,2025-11-03,21:33:00,P0104,Pepero Original,Food Frozen,5,55.0,0.0,275.0
T2025000028,2025-11-03,21:33:00,P0089,Jongga Rice Cake 1Kg,Food Frozen,3,230.0,0.1,621.0
T2025000028,2025-11-03,21:33:00,P0088,Dongwon  Real Crabs 144g ,Food Frozen,6,259.0,0.15,1320.9
T2025000028,2025-11-03,21:33:00,P0099,Daerim  Chaw Spicy Stick 90g,Food Frozen,7,80.0,0.0,560.0
T2025000029,2025-11-03,15:34:00,P0035,CJ  Multi-Grains Cooked Rice 210g,Dry Food,2,110.0,0.0,220.0
T2025000029,2025-11-03,15:34:00,P0021,Bibigo Kimbab Kim 10Sheets,Dry Food,3,161.0,0.0,483.0
T2025000030,2025-11-03,21:56:00,P0041,CJ Hetbahn Multi-Grain Rice,Dry Food,6,95.0,0.0,570.0
T2025000030,2025-11-03,21:56:00,P0043,CJ Hetbahn Cooked Barley,Dry Food,5,95.0,0.0,475.0
T2025000030,2025-11-03,21:56:00,P0031,Yopokki Cheese Cup 120g,Dry Food,9,120.0,0.0,1080.0
T2025000030,2025-11-03,21:56:00,P0025,Sempio Yellow Peach In Can 400g,Dry Food,5,145.0,0.0,725.0
T2025000030,2025-11-03,21:56:00,P0018,(Kaya) Korean Rice 1.5Kg,Dry Food,3,190.0,0.0,570.0
T2025000030,2025-11-03,21:56:00,P0047,Dongwon Spicy Tuna,Dry Food,1,80.0,0.0,80.0
T2025000031,2025-11-03,15:53:00,P0014,Bibigo Beef Seaweed Soup,Dry Food,2,264.0,0.0,528.0
T2025000031,2025-11-03,15:53:00,P0033,CJ Beksul Frying Mix,Dry Food,3,120.0,0.0,360.0
T2025000031,2025-11-03,15:53:00,P0045,CJ Beksul Wheat Flour,Dry Food,2,90.0,0.0,180.0
T2025000031,2025-11-03,15:53:00,P0019,Haepyo Crispy Seaweed 9Pcs,Dry Food,6,188.0,0.0,1128.0
T2025000031,2025-11-03,15:53:00,P0046,CJ Beksul Potato Starch,Dry Food,7,85.0,0.0,595.0
T2025000032,2025-11-03,08:07:00,P0111,Maxim Kanu Ice Latte 10 Sticks,Liquor/Beverage,4,360.0,0.0,1440.0
T2025000032,2025-11-03,08:07:00,P0138,Kirin Ichiban Beer 330mL,Liquor/Beverage,7,68.0,0.2,380.8
T2025000032,2025-11-03,08:07:00,P0117,Maxim Kanu Dark Roast 10 Sticks,Liquor/Beverage,9,260.0,0.0,2340.0
T2025000033,2025-11-03,18:35:00,P0004,O'Food Korean Chili Oil,Condiments,6,160.0,0.25,720.0
T2025000033,2025-11-03,18:35:00,P0007,Samyang Spicy Mayo,Condiments,10,130.0,0.0,1300.0
T2025000033,2025-11-03,18:35:00,P0005,Ottogi Gold Mayonnaise 300g,Condiments,2,150.0,0.0,300.0
T2025000033,2025-11-03,18:35:00,P0008,Ottogi Corn Syrup,Condiments,9,98.0,0.0,882.0
T2025000033,2025-11-03,18:35:00,P0002,Ottogi Gold Mayonnaise 500g,Condiments,5,235.0,0.0,1175.0
T2025000034,2025-11-03,20:29:00,P0006,Chung Jung One Soy Sauce,Condiments,6,140.0,0.0,840.0
T2025000034,2025-11-03,20:29:00,P0007,Samyang Spicy Mayo,Condiments,2,130.0,0.2,208.0
T2025000034,2025-11-03,20:29:00,P0001,Ottogi Sesame Oil 500mL,Condiments,10,590.5,0.0,5905.0
T2025000035,2025-11-03,20:09:00,P0172,Ottogi Jin Hot Big Cup,Noodles,2,75.0,0.0,150.0
T2025000036,2025-11-03,20:52:00,P0126,Woongjin Yogurt Pineapple 1.5L,Liquor/Beverage,5,135.0,0.1,607.5
T2025000036,2025-11-03,20:52:00,P0146,Binggrae Yogurt Drink,Liquor/Beverage,10,55.0,0.0,550.0
T2025000036,2025-11-03,20:52:00,P0148,Binggrae Strawberry Milk,Liquor/Beverage,7,45.0,0.0,315.0
T2025000036,2025-11-03,20:52:00,P0113,Binggre Melon Milk 200mL 6Pcs,Liquor/Beverage,2,290.0,0.0,580.0
T2025000036,2025-11-03,20:52:00,P0110,Mitte Hot Choco Original 300g,Liquor/Beverage,1,370.0,0.0,370.0
T2025000037,2025-11-03,13:44:00,P0047,Dongwon Spicy Tuna,Dry Food,6,80.0,0.15,408.0
T2025000037,2025-11-03,13:44:00,P0032,Samlip Mini Kimbap,Dry Food,3,120.0,0.0,360.0
T2025000037,2025-11-03,13:44:00,P0043,CJ Hetbahn Cooked Barley,Dry Food,6,95.0,0.0,570.0
T2025000037,2025-11-03,13:44:00,P0037,Ottogi Cup Spaghetti,Dry Food,8,110.0,0.0,880.0
T2025000037,2025-11-03,13:44:00,P0036,Dongwon  Tuna Light Can 150g,Dry Food,6,110.0,0.0,660.0
T2025000038,2025-11-03,17:45:00,P0058,Homemade Kimchi 850g,Food Fresh/Meat/Sidedish,8,290.0,0.0,2320.0
T2025000038,2025-11-03,17:45:00,P0064,Kimbab Radish 400g,Food Fresh/Meat/Sidedish,5,185.0,0.0,925.0
T2025000038,2025-11-03,17:45:00,P0061,Dried Anchovy Medium 100g,Food Fresh/Meat/Sidedish,7,240.0,0.0,1680.0
T2025000038,2025-11-03,17:45:00,P0050,Boneless Rib Eye 250g,Food Fresh/Meat/Sidedish,10,750.0,0.0,7500.0
T2025000039,2025-11-03,20:12:00,P0141,Woongjin Yogurt Apple 340mL,Liquor/Beverage,5,60.0,0.0,300.0
T2025000039,2025-11-03,20:12:00,P0125,Jinro Fresh Soju,Liquor/Beverage,10,170.0,0.0,1700.0
T2025000039,2025-11-03,20:12:00,P0140,Woongjin Yogurt Peach 340mL,Liquor/Beverage,8,60.0,0.0,480.0
T2025000039,2025-11-03,20:12:00,P0135,KSD Peach Rice Wine 750mL,Liquor/Beverage,3,105.0,0.0,315.0
T2025000039,2025-11-03,20:12:00,P0127,Lets Be Mild Coffee Can 4Pcs,Liquor/Beverage,9,128.0,0.15,979.2
T2025000039,2025-11-03,20:12:00,P0118,Brown Rice Green Tea 50Pcs,Liquor/Beverage,7,257.0,0.0,1799.0
T2025000040,2025-11-03,18:54:00,P0220,CJ  Tteokbokki Sauce 150G 2Pcs,Seasoned/Sauce/Powder,3,235.0,0.25,528.75
T2025000040,2025-11-03,18:54:00,P0213,Sempio Yondu 500mL,Seasoned/Sauce/Powder,8,345.0,0.15,2346.0
T2025000040,2025-11-03,18:54:00,P0225,Chung Jung One Soybean Paste,Seasoned/Sauce/Powder,10,160.0,0.0,1600.0
T2025000040,2025-11-03,18:54:00,P0235,O'Food Kimchi Base Sauce,Seasoned/Sauce/Powder,7,130.0,0.0,910.0
T2025000040,2025-11-03,18:54:00,P0212,Beef Dasida (Soup Stock) 1Kg,Seasoned/Sauce/Powder,10,550.0,0.0,5500.0
T2025000041,2025-11-03,17:38:00,P0007,Samyang Spicy Mayo,Condiments,3,130.0,0.0,390.0
T2025000041,2025-11-03,17:38:00,P0001,Ottogi Sesame Oil 500mL,Condiments,3,590.5,0.05,1682.92
T2025000041,2025-11-03,17:38:00,P0004,O'Food Korean Chili Oil,Condiments,3,160.0,0.0,480.0
T2025000041,2025-11-03,17:38:00,P0009,CJ Beksul Corn Syrup,Condiments,9,95.0,0.0,855.0
T2025000042,2025-11-03,15:35:00,P0217,Ottogi Roasted Sesame Seeds 200g,Seasoned/Sauce/Powder,9,255.0,0.0,2295.0
T2025000042,2025-11-03,15:35:00,P0227,CJ Beksul Beef Bulgogi Sauce 290g,Seasoned/Sauce/Powder,10,150.0,0.0,1500.0
T2025000043,2025-11-03,16:50:00,P0034,CJ  Cooked Rice,Dry Food,4,116.0,0.2,371.2
T2025000043,2025-11-03,16:50:00,P0031,Yopokki Cheese Cup 120g,Dry Food,3,120.0,0.0,360.0
T2025000043,2025-11-03,16:50:00,P0038,(Kaya) Korean Rice 1Kg,Dry Food,10,100.0,0.0,1000.0
T2025000043,2025-11-03,16:50:00,P0017,Bibigo Seaweed Flakes 50g,Dry Food,9,210.0,0.0,1890.0
T2025000043,2025-11-03,16:50:00,P0032,Samlip Mini Kimbap,Dry Food,4,120.0,0.0,480.0
T2025000043,2025-11-03,16:50:00,P0026,Yopokki Sweet & Spicy 280g,Dry Food,8,145.0,0.0,1160.0
T2025000044,2025-11-03,16:47:00,P0023,Dongwon  Luncheon Meat 340g,Dry Food,10,155.0,0.05,1472.5
T2025000044,2025-11-03,16:47:00,P0019,Haepyo Crispy Seaweed 9Pcs,Dry Food,4,188.0,0.0,752.0
T2025000044,2025-11-03,16:47:00,P0021,Bibigo Kimbab Kim 10Sheets,Dry Food,9,161.0,0.0,1449.0
T2025000044,2025-11-03,16:47:00,P0044,Ottogi Vegetable Soup 80g,Dry Food,4,90.0,0.0,360.0
T2025000044,2025-11-03,16:47:00,P0032,Samlip Mini Kimbap,Dry Food,7,120.0,0.0,840.0
T2025000044,2025-11-03,16:47:00,P0026,Yopokki Sweet & Spicy 280g,Dry Food,5,145.0,0.0,725.0
T2025000045,2025-11-03,15:04:00,P0091,CJ Bibigo Japchae,Food Frozen,7,220.0,0.0,1540.0
T2025000046,2025-11-03,18:09:00,P0067,Wasabi Radish Wrapper 340g,Food Fresh/Meat/Sidedish,7,145.0,0.0,1015.0
T2025000046,2025-11-03,18:09:00,P0050,Boneless Rib Eye 250g,Food Fresh/Meat/Sidedish,10,750.0,0.0,7500.0
T2025000046,2025-11-03,18:09:00,P0066,Imported Kimchi Big Tub 850g,Food Fresh/Meat/Sidedish,2,150.0,0.0,300.0
T2025000046,2025-11-03,18:09:00,P0054,Chadolbagi Wagyu 500g,Food Fresh/Meat/Sidedish,10,475.0,0.0,4750.0
T2025000046,2025-11-03,18:09:00,P0058,Homemade Kimchi 850g,Food Fresh/Meat/Sidedish,5,290.0,0.0,1450.0
T2025000047,2025-11-03,09:47:00,P0070,Skinless Garlic 150G,Food Fresh/Meat/Sidedish,3,65.0,0.2,156.0
T2025000047,2025-11-03,09:47:00,P0065,Sempio Spicy Stir-Fried Dried Squid,Food Fresh/Meat/Sidedish,6,175.0,0.0,1050.0
T2025000047,2025-11-03,09:47:00,P0050,Boneless Rib Eye 250g,Food Fresh/Meat/Sidedish,3,750.0,0.0,2250.0
T2025000047,2025-11-03,09:47:00,P0067,Wasabi Radish Wrapper 340g,Food Fresh/Meat/Sidedish,7,145.0,0.0,1015.0
T2025000047,2025-11-03,09:47:00,P0069,Bibigo Beef Bone Soup,Food Fresh/Meat/Sidedish,5,110.0,0.0,550.0
T2025000048,2025-11-03,11:36:00,P0070,Skinless Garlic 150G,Food Fresh/Meat/Sidedish,8,65.0,0.0,520.0
T2025000048,2025-11-03,11:36:00,P0059,Pork Belly (Samgyupsal) 500g,Food Fresh/Meat/Sidedish,8,275.0,0.0,2200.0
T2025000048,2025-11-03,11:36:00,P0064,Kimbab Radish 400g,Food Fresh/Meat/Sidedish,10,185.0,0.0,1850.0
T2025000048,2025-11-03,11:36:00,P0071,Kongsarang Firm Tofu,Food Fresh/Meat/Sidedish,3,65.0,0.0,195.0
T2025000048,2025-11-03,11:36:00,P0066,Imported Kimchi Big Tub 850g,Food Fresh/Meat/Sidedish,3,150.0,0.0,450.0
T2025000048,2025-11-03,11:36:00,P0062,Dried Anchovy Small 100g,Food Fresh/Meat/Sidedish,1,240.0,0.0,240.0
T2025000049,2025-11-03,11:39:00,P0237,O'Food Tteokbokki Sauce,Seasoned/Sauce/Powder,9,120.0,0.05,1026.0
T2025000050,2025-11-03,21:15:00,P0269,Lotte Soft Strawberry Milk Candy 79g,Snacks,4,105.0,0.2,336.0
T2025000050,2025-11-03,21:15:00,P0296,Lotte Cereal Choco,Snacks,3,55.0,0.25,123.75
T2025000051,2025-11-03,12:23:00,P0139,Paldo Pororo Juice,Liquor/Beverage,6,65.0,0.2,312.0
T2025000051,2025-11-03,12:23:00,P0148,Binggrae Strawberry Milk,Liquor/Beverage,7,45.0,0.0,315.0
T2025000051,2025-11-03,12:23:00,P0109,(꽃샘) Concentrated Flavored Drink 600g,Liquor/Beverage,9,370.0,0.0,3330.0
T2025000051,2025-11-03,12:23:00,P0108,Ottogi Honey Citron Tea 1Kg,Liquor/Beverage,10,530.0,0.0,5300.0
T2025000052,2025-11-03,17:21:00,P0161,Paldo Wang Cup,Noodles,9,90.0,0.0,810.0
T2025000052,2025-11-03,17:21:00,P0192,Nongshim Soon Veggie Ramen,Noodles,2,58.0,0.0,116.0
T2025000053,2025-11-03,14:44:00,P0214,Jin Soy Sauce Rich & Savory 860mL,Seasoned/Sauce/Powder,5,315.0,0.0,1575.0
T2025000053,2025-11-03,14:44:00,P0228,Sempio Gochujang (500g),Seasoned/Sauce/Powder,10,145.0,0.0,1450.0
T2025000053,2025-11-03,14:44:00,P0219,CJ Beksul Spicy Pork Sauce 500g,Seasoned/Sauce/Powder,10,240.0,0.0,2400.0
T2025000053,2025-11-03,14:44:00,P0239,Ottogi Curry Hot,Seasoned/Sauce/Powder,1,115.0,0.0,115.0
T2025000054,2025-11-03,19:17:00,P0234,CJ Beksul Spicy Pork Sauce 290g,Seasoned/Sauce/Powder,10,130.0,0.0,1300.0
T2025000054,2025-11-03,19:17:00,P0235,O'Food Kimchi Base Sauce,Seasoned/Sauce/Powder,8,130.0,0.0,1040.0
T2025000054,2025-11-03,19:17:00,P0231,O'Food Bulgogi Marinade,Seasoned/Sauce/Powder,9,145.0,0.0,1305.0
T2025000054,2025-11-03,19:17:00,P0219,CJ Beksul Spicy Pork Sauce 500g,Seasoned/Sauce/Powder,9,240.0,0.0,2160.0
T2025000054,2025-11-03,19:17:00,P0218,CJ Beksul Beef Bulgogi Sauce 500g,Seasoned/Sauce/Powder,9,250.0,0.0,2250.0
T2025000055,2025-11-03,08:17:00,P0199,Paldo Koreno Shrimp Noodle,Noodles,7,50.0,0.0,350.0
T2025000055,2025-11-03,08:17:00,P0191,Paldo Teumsae Ramen,Noodles,10,60.0,0.25,450.0
T2025000055,2025-11-03,08:17:00,P0175,Samyang Jjajang Hot Chicken,Noodles,4,75.0,0.0,300.0
T2025000055,2025-11-03,08:17:00,P0203,Jin Ramen Spicy Cup,Noodles,5,50.0,0.2,200.0
T2025000055,2025-11-03,08:17:00,P0200,Paldo Koreno Kimchi Noodle,Noodles,5,50.0,0.0,250.0
T2025000056,2025-11-03,12:48:00,P0152,Samyang Buldak Original Cup,Noodles,8,110.0,0.1,792.0
T2025000056,2025-11-03,12:48:00,P0180,Samyang Curry Ramen,Noodles,8,68.0,0.0,544.0
T2025000056,2025-11-03,12:48:00,P0202,Nongshim Ansung Tangmen,Noodles,2,50.0,0.0,100.0
T2025000056,2025-11-03,12:48:00,P0208,Ottogi Jin Ramen Mild,Noodles,3,40.0,0.0,120.0
T2025000056,2025-11-03,12:48:00,P0211,Ottogi Jin Ramen Hot,Noodles,2,40.0,0.0,80.0
T2025000057,2025-11-03,15:50:00,P0213,Sempio Yondu 500mL,Seasoned/Sauce/Powder,7,345.0,0.05,2294.25
T2025000057,2025-11-03,15:50:00,P0214,Jin Soy Sauce Rich & Savory 860mL,Seasoned/Sauce/Powder,8,315.0,0.1,2268.0
T2025000057,2025-11-03,15:50:00,P0223,Jin Soy Sauce For Soup 860mL,Seasoned/Sauce/Powder,10,205.0,0.0,2050.0
T2025000057,2025-11-03,15:50:00,P0218,CJ Beksul Beef Bulgogi Sauce 500g,Seasoned/Sauce/Powder,8,250.0,0.0,2000.0
T2025000057,2025-11-03,15:50:00,P0232,O'Food Tofu Stew Base,Seasoned/Sauce/Powder,4,135.0,0.0,540.0
T2025000057,2025-11-03,15:50:00,P0233,O'Food Korean Fried Chicken Sauce,Seasoned/Sauce/Powder,10,135.0,0.0,1350.0
T2025000058,2025-11-03,19:42:00,P0029,CJ Beksul Pancake Flour,Dry Food,6,125.0,0.25,562.5
T2025000059,2025-11-03,17:18:00,P0080,Samyang Buldak Original Spicy Mandu 700g,Food Frozen,9,410.0,0.0,3690.0
T2025000059,2025-11-03,17:18:00,P0097,Daerim  Cheese Vienna Sausage 105g,Food Frozen,5,120.0,0.0,600.0
T2025000059,2025-11-03,17:18:00,P0082,Daerim  Crab Sticks 1Kg,Food Frozen,7,350.0,0.0,2450.0
T2025000059,2025-11-03,17:18:00,P0077,Daerim  Vienna Sausage 1Kg,Food Frozen,10,580.0,0.0,5800.0
T2025000059,2025-11-03,17:18:00,P0084,Assi Vegetable Dumplings 675g,Food Frozen,5,285.0,0.0,1425.0
T2025000059,2025-11-03,17:18:00,P0078,Spanish Mackerel 340g,Food Frozen,10,500.0,0.1,4500.0
T2025000060,2025-11-03,13:37:00,P0021,Bibigo Kimbab Kim 10Sheets,Dry Food,2,161.0,0.0,322.0
T2025000061,2025-11-03,20:32:00,P0084,Assi Vegetable Dumplings 675g,Food Frozen,1,285.0,0.0,285.0
T2025000061,2025-11-03,20:32:00,P0080,Samyang Buldak Original Spicy Mandu 700g,Food Frozen,10,410.0,0.0,4100.0
T2025000061,2025-11-03,20:32:00,P0092,Daerim  Crab Stick 500g,Food Frozen,8,210.0,0.0,1680.0
