Transaction_ID,Date,Time,Product_ID,Product_Name,Quantity,Unit_Price,Total_Amount
202300052,2023-01-02,9:18,P010,Korean Kimchi 500g,2,182.13,364.26
202300053,2023-01-02,9:49,P007,CJ Cooked White Rice,2,87.89,175.78
202300054,2023-01-02,14:20,P001,Samyang Hot Chicken Ramen,1,364.41,364.41
202300055,2023-01-02,21:02,P003,Chum Churum Soju,3,195.41,586.23
202300056,2023-01-02,18:38,P008,Maxim Coffee Mix,2,310.79,621.58
202300057,2023-01-02,21:48,P005,Binggrae Banana Milk,2,320.36,640.72
202300058,2023-01-02,10:42,P008,Maxim Coffee Mix,2,122.2,244.4
202300059,2023-01-02,15:42,P006,Lotte Pepero Almond,3,111.15,333.45
202300060,2023-01-02,16:03,P010,Korean Kimchi 500g,5,207.51,1037.55
202300061,2023-01-02,8:01,P001,Samyang Hot Chicken Ramen,1,146.79,146.79
202300062,2023-01-02,14:34,P001,Samyang Hot Chicken Ramen,2,245.55,491.1
202300063,2023-01-02,9:20,P004,Ottogi Jin Ramen,5,110.39,551.95
202300064,2023-01-02,20:37,P001,Samyang Hot Chicken Ramen,1,70.53,70.53
202300065,2023-01-02,12:07,P006,Lotte Pepero Almond,1,286.12,286.12
202300066,2023-01-02,16:09,P008,Maxim Coffee Mix,2,299.78,599.56
202300067,2023-01-02,20:27,P002,Bibigo Gyoza Dumplings,4,57.83,231.32
202300068,2023-01-02,18:36,P001,Samyang Hot Chicken Ramen,2,198.37,396.74
202300069,2023-01-02,11:52,P006,Lotte Pepero Almond,3,211.49,634.47
202300070,2023-01-02,12:59,P006,Lotte Pepero Almond,2,216.52,433.04
202300071,2023-01-02,21:16,P010,Korean Kimchi 500g,1,283.83,283.83
202300072,2023-01-02,21:52,P001,Samyang Hot Chicken Ramen,4,141.37,565.48
202300073,2023-01-02,17:34,P001,Samyang Hot Chicken Ramen,5,121.98,609.9
202300074,2023-01-02,16:37,P006,Lotte Pepero Almond,2,311.26,622.52
202300075,2023-01-02,20:18,P007,CJ Cooked White Rice,4,341.32,1365.28
202300076,2023-01-03,15:35,P006,Lotte Pepero Almond,4,202.37,809.48
202300077,2023-01-03,13:12,P005,Binggrae Banana Milk,2,204.71,409.42
202300078,2023-01-03,8:05,P003,Chum Churum Soju,5,389.23,1946.15
202300079,2023-01-03,15:26,P002,Bibigo Gyoza Dumplings,5,132.68,663.4
202300080,2023-01-03,18:22,P001,Samyang Hot Chicken Ramen,1,101.72,101.72
202300081,2023-01-03,14:53,P008,Maxim Coffee Mix,3,143.3,429.9
202300082,2023-01-03,10:50,P009,Gochujang Paste,4,81.49,325.96
202300083,2023-01-03,14:27,P004,Ottogi Jin Ramen,3,290.17,870.51
202300084,2023-01-03,11:09,P006,Lotte Pepero Almond,1,361.72,361.72
202300085,2023-01-03,14:05,P002,Bibigo Gyoza Dumplings,4,280.42,1121.68
202300086,2023-01-03,12:45,P007,CJ Cooked White Rice,5,91.88,459.4
202300087,2023-01-03,14:38,P004,Ottogi Jin Ramen,4,293.41,1173.64
202300088,2023-01-03,13:47,P001,Samyang Hot Chicken Ramen,3,76.11,228.33
202300089,2023-01-03,20:21,P004,Ottogi Jin Ramen,1,127.9,127.9
202300090,2023-01-03,14:14,P004,Ottogi Jin Ramen,3,85.06,255.18
202300091,2023-01-03,19:38,P003,Chum Churum Soju,5,91.45,457.25
202300092,2023-01-03,8:09,P010,Korean Kimchi 500g,3,185.25,555.75
202300093,2023-01-03,21:09,P009,Gochujang Paste,1,390.03,390.03
202300094,2023-01-03,8:56,P005,Binggrae Banana Milk,2,393.03,786.06
202300095,2023-01-03,11:05,P009,Gochujang Paste,3,258.29,774.87
202300096,2023-01-03,12:38,P008,Maxim Coffee Mix,1,350.3,350.3
202300097,2023-01-03,15:04,P003,Chum Churum Soju,2,201.01,402.02
202300098,2023-01-03,13:25,P001,Samyang Hot Chicken Ramen,2,363.13,726.26
202300099,2023-01-03,20:37,P009,Gochujang Paste,1,208.97,208.97
202300100,2023-01-03,20:14,P006,Lotte Pepero Almond,4,258.03,1032.12
202300101,2023-01-03,13:23,P008,Maxim Coffee Mix,4,267.85,1071.4
202300102,2023-01-03,15:14,P007,CJ Cooked White Rice,1,355.78,355.78
202300103,2023-01-03,19:12,P003,Chum Churum Soju,4,228.77,915.08
202300104,2023-01-03,19:06,P007,CJ Cooked White Rice,5,52.22,261.1
202300105,2023-01-03,21:20,P002,Bibigo Gyoza Dumplings,5,86.37,431.85
202300106,2023-01-03,15:47,P005,Binggrae Banana Milk,2,146.91,293.82
202300107,2023-01-03,16:25,P004,Ottogi Jin Ramen,4,372.5,1490.0
202300108,2023-01-03,21:16,P001,Samyang Hot Chicken Ramen,3,53.55,160.65
202300109,2023-01-03,13:21,P003,Chum Churum Soju,3,147.82,443.46
202300110,2023-01-04,18:35,P008,Maxim Coffee Mix,4,78.62,314.48
202300111,2023-01-04,16:50,P008,Maxim Coffee Mix,4,347.35,1389.4
202300112,2023-01-04,16:40,P009,Gochujang Paste,4,389.88,1559.52
202300113,2023-01-04,8:29,P007,CJ Cooked White Rice,5,160.71,803.55
202300114,2023-01-04,14:34,P007,CJ Cooked White Rice,1,372.99,372.99
202300115,2023-01-04,21:13,P008,Maxim Coffee Mix,1,236.21,236.21
202300116,2023-01-04,10:53,P001,Samyang Hot Chicken Ramen,3,196.68,590.04
202300117,2023-01-04,19:09,P002,Bibigo Gyoza Dumplings,2,376.07,752.14
202300118,2023-01-04,10:20,P005,Binggrae Banana Milk,1,101.64,101.64
202300119,2023-01-04,20:58,P004,Ottogi Jin Ramen,3,147.36,442.08
202300120,2023-01-04,12:49,P010,Korean Kimchi 500g,5,64.1,320.5
202300121,2023-01-04,9:51,P001,Samyang Hot Chicken Ramen,2,56.74,113.48
202300122,2023-01-04,20:46,P002,Bibigo Gyoza Dumplings,1,154.14,154.14
202300123,2023-01-04,16:50,P004,Ottogi Jin Ramen,1,109.17,109.17
202300124,2023-01-04,10:08,P003,Chum Churum Soju,5,291.86,1459.3
202300125,2023-01-04,12:54,P007,CJ Cooked White Rice,1,78.56,78.56
202300126,2023-01-04,10:28,P006,Lotte Pepero Almond,3,62.36,187.08
202300127,2023-01-04,18:53,P004,Ottogi Jin Ramen,4,109.36,437.44
202300128,2023-01-04,16:20,P005,Binggrae Banana Milk,2,52.34,104.68
202300129,2023-01-04,15:03,P010,Korean Kimchi 500g,4,107.37,429.48
202300130,2023-01-04,8:40,P003,Chum Churum Soju,2,78.2,156.4
202300131,2023-01-04,16:57,P006,Lotte Pepero Almond,4,240.3,961.2
202300132,2023-01-04,11:15,P007,CJ Cooked White Rice,4,64.59,258.36
202300133,2023-01-04,19:06,P008,Maxim Coffee Mix,2,275.67,551.34
202300134,2023-01-04,16:29,P002,Bibigo Gyoza Dumplings,2,161.34,322.68
202300135,2023-01-04,13:01,P005,Binggrae Banana Milk,1,319.28,319.28
202300136,2023-01-04,11:55,P006,Lotte Pepero Almond,3,156.63,469.89
202300137,2023-01-04,17:10,P007,CJ Cooked White Rice,5,214.81,1074.05
202300138,2023-01-04,19:43,P008,Maxim Coffee Mix,4,251.26,1005.04
202300139,2023-01-04,12:24,P005,Binggrae Banana Milk,3,349.98,1049.94
202300140,2023-01-04,20:46,P007,CJ Cooked White Rice,4,144.51,578.04
202300141,2023-01-04,15:56,P001,Samyang Hot Chicken Ramen,1,367.33,367.33
202300142,2023-01-04,8:51,P008,Maxim Coffee Mix,2,285.85,571.7
202300143,2023-01-04,14:09,P009,Gochujang Paste,3,70.08,210.24
202300144,2023-01-04,19:43,P001,Samyang Hot Chicken Ramen,4,360.53,1442.12
202300145,2023-01-05,19:59,P005,Binggrae Banana Milk,3,180.68,542.04
202300146,2023-01-05,20:16,P004,Ottogi Jin Ramen,5,239.96,1199.8
202300147,2023-01-05,17:55,P010,Korean Kimchi 500g,2,354.77,709.54
202300148,2023-01-05,18:51,P007,CJ Cooked White Rice,2,168.02,336.04
202300149,2023-01-05,12:31,P003,Chum Churum Soju,5,68.72,343.6
202300150,2023-01-05,12:59,P003,Chum Churum Soju,5,256.88,1284.4
202300151,2023-01-05,19:38,P009,Gochujang Paste,2,357.24,714.48
202300152,2023-01-05,17:08,P001,Samyang Hot Chicken Ramen,4,397.07,1588.28
202300153,2023-01-05,21:44,P010,Korean Kimchi 500g,1,381.64,381.64
202300154,2023-01-05,17:09,P005,Binggrae Banana Milk,2,183.89,367.78
202300155,2023-01-05,20:09,P009,Gochujang Paste,1,145.91,145.91
202300156,2023-01-05,11:35,P002,Bibigo Gyoza Dumplings,2,310.58,621.16
202300157,2023-01-05,11:29,P004,Ottogi Jin Ramen,2,331.97,663.94
202300158,2023-01-05,21:01,P002,Bibigo Gyoza Dumplings,1,277.58,277.58
202300159,2023-01-05,11:42,P002,Bibigo Gyoza Dumplings,5,138.19,690.95
202300160,2023-01-05,18:41,P010,Korean Kimchi 500g,3,390.16,1170.48
202300161,2023-01-05,14:46,P004,Ottogi Jin Ramen,3,114.5,343.5
202300162,2023-01-05,18:53,P006,Lotte Pepero Almond,4,127.41,509.64
202300163,2023-01-05,11:06,P001,Samyang Hot Chicken Ramen,1,326.16,326.16
202300164,2023-01-05,15:46,P007,CJ Cooked White Rice,2,352.95,705.9
202300165,2023-01-05,13:42,P003,Chum Churum Soju,4,314.18,1256.72
202300166,2023-01-05,21:14,P004,Ottogi Jin Ramen,4,279.54,1118.16
202300167,2023-01-05,21:16,P003,Chum Churum Soju,2,306.16,612.32
202300168,2023-01-05,15:32,P003,Chum Churum Soju,2,183.9,367.8
202300169,2023-01-05,20:52,P010,Korean Kimchi 500g,4,84.3,337.2
202300170,2023-01-05,21:40,P009,Gochujang Paste,3,366.01,1098.03
202300171,2023-01-05,9:43,P008,Maxim Coffee Mix,1,167.04,167.04
202300172,2023-01-05,11:47,P003,Chum Churum Soju,1,201.53,201.53
202300173,2023-01-05,15:08,P004,Ottogi Jin Ramen,3,215.57,646.71
202300174,2023-01-05,9:55,P002,Bibigo Gyoza Dumplings,5,168.76,843.8
202300175,2023-01-05,8:30,P004,Ottogi Jin Ramen,1,349.44,349.44
202300176,2023-01-05,16:21,P008,Maxim Coffee Mix,3,306.91,920.73
202300177,2023-01-05,21:57,P005,Binggrae Banana Milk,1,155.15,155.15
202300178,2023-01-05,8:16,P005,Binggrae Banana Milk,2,220.47,440.94
202300179,2023-01-05,21:34,P009,Gochujang Paste,4,313.2,1252.8
202300180,2023-01-05,18:46,P004,Ottogi Jin Ramen,3,299.54,898.62
202300181,2023-01-05,17:56,P009,Gochujang Paste,3,360.4,1081.2
202300182,2023-01-05,8:12,P002,Bibigo Gyoza Dumplings,4,382.06,1528.24
202300183,2023-01-05,16:39,P007,CJ Cooked White Rice,5,218.21,1091.05
202300184,2023-01-05,20:06,P003,Chum Churum Soju,1,222.07,222.07
202300185,2023-01-05,15:54,P006,Lotte Pepero Almond,4,356.26,1425.04
202300186,2023-01-05,8:56,P006,Lotte Pepero Almond,2,117.57,235.14
202300187,2023-01-05,9:01,P004,Ottogi Jin Ramen,5,257.83,1289.15
202300188,2023-01-05,13:53,P010,Korean Kimchi 500g,2,145.35,290.7
202300189,2023-01-05,8:59,P004,Ottogi Jin Ramen,4,303.15,1212.6
202300190,2023-01-05,20:34,P001,Samyang Hot Chicken Ramen,3,195.68,587.04
202300191,2023-01-05,12:53,P001,Samyang Hot Chicken Ramen,3,297.75,893.25
202300192,2023-01-05,13:25,P005,Binggrae Banana Milk,5,239.59,1197.95
202300193,2023-01-05,10:30,P008,Maxim Coffee Mix,5,209.47,1047.35
202300194,2023-01-05,16:56,P007,CJ Cooked White Rice,5,346.43,1732.15
202300195,2023-01-06,11:41,P002,Bibigo Gyoza Dumplings,2,143.15,286.3
202300196,2023-01-06,15:39,P004,Ottogi Jin Ramen,5,323.9,1619.5
202300197,2023-01-06,17:30,P008,Maxim Coffee Mix,1,361.18,361.18
202300198,2023-01-06,20:22,P009,Gochujang Paste,2,137.29,274.58
202300199,2023-01-06,11:23,P007,CJ Cooked White Rice,2,214.8,429.6
202300200,2023-01-06,12:43,P001,Samyang Hot Chicken Ramen,5,186.36,931.8
202300201,2023-01-06,14:38,P002,Bibigo Gyoza Dumplings,3,274.44,823.32
202300202,2023-01-06,13:59,P006,Lotte Pepero Almond,2,310.26,620.52
202300203,2023-01-06,11:00,P005,Binggrae Banana Milk,1,207.6,207.6
202300204,2023-01-06,21:04,P001,Samyang Hot Chicken Ramen,4,67.3,269.2
202300205,2023-01-06,13:24,P001,Samyang Hot Chicken Ramen,3,99.91,299.73
202300206,2023-01-06,12:51,P001,Samyang Hot Chicken Ramen,1,321.19,321.19
202300207,2023-01-06,15:55,P006,Lotte Pepero Almond,4,234.0,936.0
202300208,2023-01-06,11:01,P003,Chum Churum Soju,2,298.85,597.7
202300209,2023-01-06,18:40,P003,Chum Churum Soju,3,297.44,892.32
202300210,2023-01-06,13:12,P010,Korean Kimchi 500g,2,281.03,562.06
202300211,2023-01-06,10:04,P002,Bibigo Gyoza Dumplings,4,111.78,447.12
202300212,2023-01-06,9:17,P007,CJ Cooked White Rice,3,192.93,578.79
202300213,2023-01-06,19:48,P001,Samyang Hot Chicken Ramen,1,50.07,50.07
202300214,2023-01-06,8:07,P002,Bibigo Gyoza Dumplings,2,308.82,617.64
202300215,2023-01-06,18:47,P001,Samyang Hot Chicken Ramen,2,138.56,277.12
202300216,2023-01-06,21:36,P010,Korean Kimchi 500g,1,117.16,117.16
202300217,2023-01-06,18:15,P003,Chum Churum Soju,2,98.37,196.74
202300218,2023-01-06,12:23,P010,Korean Kimchi 500g,3,180.93,542.79
202300219,2023-01-06,19:48,P009,Gochujang Paste,5,262.7,1313.5
202300220,2023-01-06,16:00,P002,Bibigo Gyoza Dumplings,3,312.96,938.88
202300221,2023-01-06,10:57,P005,Binggrae Banana Milk,4,254.14,1016.56
202300222,2023-01-06,8:24,P006,Lotte Pepero Almond,3,67.73,203.19
202300223,2023-01-06,13:50,P009,Gochujang Paste,2,106.09,212.18
202300224,2023-01-06,14:09,P006,Lotte Pepero Almond,1,301.93,301.93
202300225,2023-01-06,11:01,P002,Bibigo Gyoza Dumplings,3,312.73,938.19
202300226,2023-01-06,17:03,P010,Korean Kimchi 500g,4,368.61,1474.44
202300227,2023-01-06,20:15,P008,Maxim Coffee Mix,4,165.96,663.84
202300228,2023-01-06,18:09,P009,Gochujang Paste,1,60.2,60.2
202300229,2023-01-06,9:36,P002,Bibigo Gyoza Dumplings,2,125.27,250.54
202300230,2023-01-06,17:51,P009,Gochujang Paste,3,205.56,616.68
202300231,2023-01-07,15:24,P010,Korean Kimchi 500g,1,330.35,330.35
202300232,2023-01-07,17:39,P001,Samyang Hot Chicken Ramen,5,85.78,428.9
202300233,2023-01-07,19:29,P003,Chum Churum Soju,2,209.38,418.76
202300234,2023-01-07,8:43,P004,Ottogi Jin Ramen,3,64.69,194.07
202300235,2023-01-07,20:48,P010,Korean Kimchi 500g,3,396.55,1189.65
202300236,2023-01-07,20:17,P009,Gochujang Paste,5,326.56,1632.8
202300237,2023-01-07,15:46,P008,Maxim Coffee Mix,5,273.07,1365.35
202300238,2023-01-07,16:22,P010,Korean Kimchi 500g,2,241.89,483.78
202300239,2023-01-07,18:22,P007,CJ Cooked White Rice,3,265.95,797.85
202300240,2023-01-07,11:27,P010,Korean Kimchi 500g,2,255.47,510.94
202300241,2023-01-07,19:17,P002,Bibigo Gyoza Dumplings,3,318.62,955.86
202300242,2023-01-07,16:25,P004,Ottogi Jin Ramen,3,50.74,152.22
202300243,2023-01-07,17:41,P003,Chum Churum Soju,3,212.3,636.9
202300244,2023-01-07,9:14,P001,Samyang Hot Chicken Ramen,4,151.21,604.84
202300245,2023-01-07,8:47,P007,CJ Cooked White Rice,3,391.67,1175.01
202300246,2023-01-07,18:31,P004,Ottogi Jin Ramen,5,380.01,1900.05
202300247,2023-01-07,9:05,P002,Bibigo Gyoza Dumplings,2,341.82,683.64
202300248,2023-01-07,13:10,P003,Chum Churum Soju,1,121.42,121.42
202300249,2023-01-07,12:09,P007,CJ Cooked White Rice,2,242.03,484.06
202300250,2023-01-07,17:32,P007,CJ Cooked White Rice,1,284.78,284.78
202300251,2023-01-07,11:58,P002,Bibigo Gyoza Dumplings,1,248.25,248.25
202300252,2023-01-07,21:32,P003,Chum Churum Soju,1,117.0,117.0
202300253,2023-01-07,21:06,P008,Maxim Coffee Mix,3,133.1,399.3
202300254,2023-01-07,15:03,P006,Lotte Pepero Almond,4,134.68,538.72
202300255,2023-01-07,8:48,P010,Korean Kimchi 500g,1,66.83,66.83
202300256,2023-01-07,19:42,P003,Chum Churum Soju,4,383.98,1535.92
202300257,2023-01-07,21:31,P009,Gochujang Paste,4,317.37,1269.48
202300258,2023-01-08,8:21,P003,Chum Churum Soju,2,395.26,790.52
202300259,2023-01-08,12:05,P003,Chum Churum Soju,2,321.88,643.76
202300260,2023-01-08,17:09,P008,Maxim Coffee Mix,4,247.53,990.12
202300261,2023-01-08,21:03,P005,Binggrae Banana Milk,1,172.66,172.66
202300262,2023-01-08,12:04,P005,Binggrae Banana Milk,3,271.96,815.88
202300263,2023-01-08,9:27,P007,CJ Cooked White Rice,3,246.35,739.05
202300264,2023-01-08,15:21,P001,Samyang Hot Chicken Ramen,2,158.39,316.78
202300265,2023-01-08,18:11,P002,Bibigo Gyoza Dumplings,4,309.73,1238.92
202300266,2023-01-08,19:58,P005,Binggrae Banana Milk,2,281.25,562.5
202300267,2023-01-08,17:11,P003,Chum Churum Soju,4,277.37,1109.48
202300268,2023-01-08,9:29,P004,Ottogi Jin Ramen,4,249.43,997.72
202300269,2023-01-08,21:22,P001,Samyang Hot Chicken Ramen,2,373.58,747.16
202300270,2023-01-08,8:05,P008,Maxim Coffee Mix,1,148.17,148.17
202300271,2023-01-08,11:24,P002,Bibigo Gyoza Dumplings,4,391.84,1567.36
202300272,2023-01-08,14:59,P007,CJ Cooked White Rice,4,360.57,1442.28
202300273,2023-01-08,14:57,P001,Samyang Hot Chicken Ramen,4,323.47,1293.88
202300274,2023-01-08,11:38,P010,Korean Kimchi 500g,2,227.46,454.92
202300275,2023-01-08,14:40,P002,Bibigo Gyoza Dumplings,4,183.59,734.36
202300276,2023-01-08,11:46,P002,Bibigo Gyoza Dumplings,2,195.69,391.38
202300277,2023-01-08,16:41,P006,Lotte Pepero Almond,2,70.36,140.72
202300278,2023-01-08,11:45,P003,Chum Churum Soju,1,112.63,112.63
202300279,2023-01-08,8:17,P001,Samyang Hot Chicken Ramen,3,103.79,311.37
202300280,2023-01-08,15:08,P008,Maxim Coffee Mix,3,310.78,932.34
202300281,2023-01-08,21:10,P010,Korean Kimchi 500g,3,104.57,313.71
202300282,2023-01-08,14:56,P006,Lotte Pepero Almond,4,206.75,827.0
202300283,2023-01-09,15:00,P004,Ottogi Jin Ramen,4,361.76,1447.04
202300284,2023-01-09,9:34,P003,Chum Churum Soju,1,150.97,150.97
202300285,2023-01-09,13:41,P007,CJ Cooked White Rice,3,59.66,178.98
202300286,2023-01-09,11:58,P008,Maxim Coffee Mix,2,377.83,755.66
202300287,2023-01-09,16:18,P008,Maxim Coffee Mix,5,172.23,861.15
202300288,2023-01-09,17:08,P001,Samyang Hot Chicken Ramen,1,52.06,52.06
202300289,2023-01-09,19:54,P001,Samyang Hot Chicken Ramen,2,193.41,386.82
202300290,2023-01-09,9:12,P002,Bibigo Gyoza Dumplings,2,384.48,768.96
202300291,2023-01-09,11:40,P005,Binggrae Banana Milk,2,56.23,112.46
202300292,2023-01-09,16:55,P007,CJ Cooked White Rice,4,319.91,1279.64
202300293,2023-01-09,8:49,P007,CJ Cooked White Rice,1,366.1,366.1
202300294,2023-01-09,16:25,P003,Chum Churum Soju,3,144.61,433.83
202300295,2023-01-09,17:15,P010,Korean Kimchi 500g,2,50.82,101.64
202300296,2023-01-09,20:14,P005,Binggrae Banana Milk,4,77.25,309.0
202300297,2023-01-09,17:23,P009,Gochujang Paste,5,397.43,1987.15
202300298,2023-01-09,20:44,P010,Korean Kimchi 500g,4,57.95,231.8
202300299,2023-01-09,11:54,P004,Ottogi Jin Ramen,5,386.7,1933.5
202300300,2023-01-09,11:56,P004,Ottogi Jin Ramen,1,316.08,316.08
202300301,2023-01-09,9:14,P009,Gochujang Paste,2,143.69,287.38
202300302,2023-01-09,18:50,P007,CJ Cooked White Rice,5,165.13,825.65
202300303,2023-01-09,14:24,P010,Korean Kimchi 500g,2,98.91,197.82
202300304,2023-01-09,18:18,P004,Ottogi Jin Ramen,4,272.67,1090.68
202300305,2023-01-09,10:06,P007,CJ Cooked White Rice,2,108.55,217.1
202300306,2023-01-09,9:56,P003,Chum Churum Soju,4,208.68,834.72
202300307,2023-01-09,17:20,P006,Lotte Pepero Almond,4,195.15,780.6
202300308,2023-01-09,8:24,P007,CJ Cooked White Rice,3,306.01,918.03
202300309,2023-01-09,14:42,P004,Ottogi Jin Ramen,5,384.38,1921.9
202300310,2023-01-09,13:57,P007,CJ Cooked White Rice,3,368.21,1104.63
202300311,2023-01-09,12:55,P007,CJ Cooked White Rice,3,205.73,617.19
202300312,2023-01-09,20:22,P009,Gochujang Paste,3,144.35,433.05
202300313,2023-01-09,13:35,P007,CJ Cooked White Rice,3,62.07,186.21
202300314,2023-01-09,8:20,P007,CJ Cooked White Rice,5,239.32,1196.6
202300315,2023-01-09,21:07,P002,Bibigo Gyoza Dumplings,1,216.98,216.98
202300316,2023-01-09,18:35,P010,Korean Kimchi 500g,1,115.36,115.36
202300317,2023-01-09,14:55,P005,Binggrae Banana Milk,5,334.7,1673.5
202300318,2023-01-10,8:20,P009,Gochujang Paste,5,374.8,1874.0
202300319,2023-01-10,15:08,P004,Ottogi Jin Ramen,4,384.32,1537.28
202300320,2023-01-10,19:25,P001,Samyang Hot Chicken Ramen,5,305.8,1529.0
202300321,2023-01-10,8:04,P009,Gochujang Paste,1,168.29,168.29
202300322,2023-01-10,11:40,P002,Bibigo Gyoza Dumplings,1,147.99,147.99
202300323,2023-01-10,15:07,P004,Ottogi Jin Ramen,1,124.87,124.87
202300324,2023-01-10,10:55,P006,Lotte Pepero Almond,5,115.1,575.5
202300325,2023-01-10,14:29,P009,Gochujang Paste,2,63.78,127.56
202300326,2023-01-10,19:29,P006,Lotte Pepero Almond,3,393.28,1179.84
202300327,2023-01-10,9:59,P007,CJ Cooked White Rice,4,327.41,1309.64
202300328,2023-01-10,21:08,P006,Lotte Pepero Almond,4,285.93,1143.72
202300329,2023-01-10,10:25,P002,Bibigo Gyoza Dumplings,3,62.39,187.17
202300330,2023-01-10,20:25,P002,Bibigo Gyoza Dumplings,3,164.51,493.53
202300331,2023-01-10,12:30,P005,Binggrae Banana Milk,5,238.15,1190.75
202300332,2023-01-10,15:35,P010,Korean Kimchi 500g,1,112.06,112.06
202300333,2023-01-10,16:06,P010,Korean Kimchi 500g,3,132.5,397.5
202300334,2023-01-10,14:18,P007,CJ Cooked White Rice,5,82.72,413.6
202300335,2023-01-10,9:54,P010,Korean Kimchi 500g,2,111.62,223.24
202300336,2023-01-10,10:21,P002,Bibigo Gyoza Dumplings,2,107.34,214.68
202300337,2023-01-10,21:58,P005,Binggrae Banana Milk,3,196.57,589.71
202300338,2023-01-10,21:17,P002,Bibigo Gyoza Dumplings,1,166.62,166.62
202300339,2023-01-10,11:24,P005,Binggrae Banana Milk,5,342.05,1710.25
