Transaction_ID,Date,Time,Product_ID,Product_Name,Quantity,Unit_Price,Total_Amount
202200121,2022-01-03,13:31,P001,Samyang Hot Chicken Ramen,5,340.63,1703.15
202200122,2022-01-03,16:52,P001,Samyang Hot Chicken Ramen,3,239.65,718.95
202200123,2022-01-03,15:11,P008,Maxim Coffee Mix,3,141.71,425.13
202200124,2022-01-03,8:54,P001,Samyang Hot Chicken Ramen,3,361.4,1084.2
202200125,2022-01-03,21:11,P004,Ottogi Jin Ramen,2,141.78,283.56
202200126,2022-01-03,10:28,P005,Binggrae Banana Milk,1,65.9,65.9
202200127,2022-01-04,19:03,P001,Samyang Hot Chicken Ramen,2,323.78,647.56
202200128,2022-01-04,18:32,P008,Maxim Coffee Mix,1,155.29,155.29
202200129,2022-01-04,11:52,P006,Lotte Pepero Almond,3,267.66,802.98
202200130,2022-01-04,10:19,P003,Chum Churum Soju,2,78.94,157.88
202200131,2022-01-04,16:26,P002,Bibigo Gyoza Dumplings,3,52.54,157.62
202200132,2022-01-04,20:46,P009,Gochujang Paste,2,173.12,346.24
202200133,2022-01-04,21:46,P006,Lotte Pepero Almond,5,247.58,1237.9
202200134,2022-01-04,14:24,P002,Bibigo Gyoza Dumplings,3,366.69,1100.07
202200135,2022-01-04,12:59,P009,Gochujang Paste,1,307.48,307.48
202200136,2022-01-04,16:08,P004,Ottogi Jin Ramen,5,226.06,1130.3
202200137,2022-01-04,14:52,P010,Korean Kimchi 500g,3,291.96,875.88
202200138,2022-01-04,18:52,P007,CJ Cooked White Rice,1,117.81,117.81
202200139,2022-01-04,17:44,P009,Gochujang Paste,3,200.16,600.48
202200140,2022-01-04,11:24,P002,Bibigo Gyoza Dumplings,3,218.3,654.9
202200141,2022-01-04,19:26,P006,Lotte Pepero Almond,2,165.06,330.12
202200142,2022-01-04,10:06,P001,Samyang Hot Chicken Ramen,4,175.01,700.04
202200143,2022-01-04,8:48,P002,Bibigo Gyoza Dumplings,2,69.75,139.5
202200144,2022-01-04,12:59,P009,Gochujang Paste,4,297.99,1191.96
202200145,2022-01-04,14:58,P002,Bibigo Gyoza Dumplings,3,378.99,1136.97
202200146,2022-01-04,13:27,P002,Bibigo Gyoza Dumplings,1,235.95,235.95
202200147,2022-01-04,17:31,P002,Bibigo Gyoza Dumplings,4,139.77,559.08
202200148,2022-01-04,10:06,P009,Gochujang Paste,2,290.12,580.24
202200149,2022-01-04,12:28,P007,CJ Cooked White Rice,3,320.79,962.37
202200150,2022-01-04,18:18,P006,Lotte Pepero Almond,1,140.58,140.58
202200151,2022-01-05,20:30,P009,Gochujang Paste,3,332.99,998.97
202200152,2022-01-05,19:03,P006,Lotte Pepero Almond,1,212.97,212.97
202200153,2022-01-05,19:30,P010,Korean Kimchi 500g,1,85.81,85.81
202200154,2022-01-05,12:24,P008,Maxim Coffee Mix,2,398.97,797.94
202200155,2022-01-05,19:54,P009,Gochujang Paste,3,107.62,322.86
202200156,2022-01-05,18:42,P005,Binggrae Banana Milk,1,79.97,79.97
202200157,2022-01-05,12:24,P003,Chum Churum Soju,4,380.25,1521.0
202200158,2022-01-05,15:51,P003,Chum Churum Soju,2,74.78,149.56
202200159,2022-01-05,14:04,P010,Korean Kimchi 500g,4,209.17,836.68
202200160,2022-01-05,9:03,P005,Binggrae Banana Milk,5,93.45,467.25
202200161,2022-01-05,12:38,P007,CJ Cooked White Rice,5,275.79,1378.95
202200162,2022-01-05,14:24,P003,Chum Churum Soju,1,327.69,327.69
202200163,2022-01-05,17:36,P009,Gochujang Paste,3,50.48,151.44
202200164,2022-01-05,9:35,P002,Bibigo Gyoza Dumplings,4,208.93,835.72
202200165,2022-01-05,13:40,P010,Korean Kimchi 500g,1,140.57,140.57
202200166,2022-01-05,8:49,P002,Bibigo Gyoza Dumplings,5,190.18,950.9
202200167,2022-01-05,19:12,P003,Chum Churum Soju,1,399.27,399.27
202200168,2022-01-05,16:08,P003,Chum Churum Soju,2,132.81,265.62
202200169,2022-01-05,17:34,P002,Bibigo Gyoza Dumplings,5,97.54,487.7
202200170,2022-01-05,10:37,P010,Korean Kimchi 500g,5,84.36,421.8
202200171,2022-01-05,8:57,P009,Gochujang Paste,4,278.74,1114.96
202200172,2022-01-05,12:04,P002,Bibigo Gyoza Dumplings,1,86.41,86.41
202200173,2022-01-05,10:10,P001,Samyang Hot Chicken Ramen,5,77.05,385.25
202200174,2022-01-05,15:58,P004,Ottogi Jin Ramen,1,365.2,365.2
202200175,2022-01-05,18:49,P010,Korean Kimchi 500g,5,350.82,1754.1
202200176,2022-01-05,15:43,P008,Maxim Coffee Mix,4,188.04,752.16
202200177,2022-01-05,17:35,P008,Maxim Coffee Mix,3,97.19,291.57
202200178,2022-01-05,16:56,P002,Bibigo Gyoza Dumplings,3,206.11,618.33
202200179,2022-01-05,11:53,P001,Samyang Hot Chicken Ramen,5,386.86,1934.3
202200180,2022-01-05,21:44,P004,Ottogi Jin Ramen,1,395.08,395.08
202200181,2022-01-05,12:51,P003,Chum Churum Soju,2,188.21,376.42
202200182,2022-01-05,15:52,P008,Maxim Coffee Mix,3,321.85,965.55
202200183,2022-01-05,19:24,P010,Korean Kimchi 500g,5,89.05,445.25
202200184,2022-01-05,8:30,P008,Maxim Coffee Mix,2,160.17,320.34
202200185,2022-01-05,11:29,P002,Bibigo Gyoza Dumplings,3,252.15,756.45
202200186,2022-01-05,14:09,P010,Korean Kimchi 500g,3,108.2,324.6
202200187,2022-01-05,17:13,P004,Ottogi Jin Ramen,1,111.64,111.64
202200188,2022-01-05,12:17,P008,Maxim Coffee Mix,3,312.28,936.84
202200189,2022-01-05,11:47,P004,Ottogi Jin Ramen,2,207.98,415.96
202200190,2022-01-05,15:55,P001,Samyang Hot Chicken Ramen,1,263.73,263.73
202200191,2022-01-05,11:36,P009,Gochujang Paste,4,307.13,1228.52
202200192,2022-01-05,18:49,P002,Bibigo Gyoza Dumplings,1,333.45,333.45
202200193,2022-01-06,12:35,P003,Chum Churum Soju,5,268.25,1341.25
202200194,2022-01-06,9:07,P004,Ottogi Jin Ramen,2,178.97,357.94
202200195,2022-01-06,16:14,P009,Gochujang Paste,5,157.33,786.65
202200196,2022-01-06,10:14,P009,Gochujang Paste,3,59.17,177.51
202200197,2022-01-06,20:23,P008,Maxim Coffee Mix,5,306.88,1534.4
202200198,2022-01-06,20:21,P003,Chum Churum Soju,1,220.59,220.59
202200199,2022-01-06,17:07,P001,Samyang Hot Chicken Ramen,2,215.0,430.0
202200200,2022-01-06,15:27,P005,Binggrae Banana Milk,5,225.12,1125.6
202200201,2022-01-06,16:00,P006,Lotte Pepero Almond,4,328.69,1314.76
202200202,2022-01-06,12:53,P004,Ottogi Jin Ramen,2,250.2,500.4
202200203,2022-01-06,20:01,P002,Bibigo Gyoza Dumplings,4,127.79,511.16
202200204,2022-01-06,19:44,P010,Korean Kimchi 500g,1,165.71,165.71
202200205,2022-01-06,9:38,P003,Chum Churum Soju,5,64.66,323.3
202200206,2022-01-06,17:47,P006,Lotte Pepero Almond,2,395.13,790.26
202200207,2022-01-06,10:27,P001,Samyang Hot Chicken Ramen,5,343.02,1715.1
202200208,2022-01-06,12:08,P004,Ottogi Jin Ramen,3,112.47,337.41
202200209,2022-01-06,14:38,P007,CJ Cooked White Rice,2,191.37,382.74
202200210,2022-01-06,15:14,P010,Korean Kimchi 500g,5,60.02,300.1
202200211,2022-01-06,21:21,P010,Korean Kimchi 500g,2,181.35,362.7
202200212,2022-01-06,18:32,P002,Bibigo Gyoza Dumplings,3,370.05,1110.15
202200213,2022-01-06,19:56,P008,Maxim Coffee Mix,5,81.77,408.85
202200214,2022-01-06,19:12,P008,Maxim Coffee Mix,2,252.14,504.28
202200215,2022-01-06,16:31,P001,Samyang Hot Chicken Ramen,5,188.84,944.2
202200216,2022-01-06,11:10,P006,Lotte Pepero Almond,1,307.85,307.85
202200217,2022-01-06,8:14,P001,Samyang Hot Chicken Ramen,1,209.14,209.14
202200218,2022-01-06,16:16,P004,Ottogi Jin Ramen,1,363.16,363.16
202200219,2022-01-06,17:15,P009,Gochujang Paste,5,112.13,560.65
202200220,2022-01-06,17:30,P008,Maxim Coffee Mix,2,279.57,559.14
202200221,2022-01-06,12:24,P010,Korean Kimchi 500g,4,197.95,791.8
202200222,2022-01-06,11:10,P010,Korean Kimchi 500g,4,105.98,423.92
202200223,2022-01-06,10:14,P003,Chum Churum Soju,1,370.18,370.18
202200224,2022-01-06,19:21,P003,Chum Churum Soju,5,252.47,1262.35
202200225,2022-01-06,18:33,P007,CJ Cooked White Rice,2,392.16,784.32
202200226,2022-01-06,8:02,P008,Maxim Coffee Mix,1,320.82,320.82
202200227,2022-01-06,15:00,P007,CJ Cooked White Rice,3,358.46,1075.38
202200228,2022-01-06,11:44,P002,Bibigo Gyoza Dumplings,1,270.69,270.69
202200229,2022-01-06,11:52,P010,Korean Kimchi 500g,4,359.83,1439.32
202200230,2022-01-06,14:24,P001,Samyang Hot Chicken Ramen,4,239.76,959.04
202200231,2022-01-06,14:48,P006,Lotte Pepero Almond,1,105.43,105.43
202200232,2022-01-06,15:56,P009,Gochujang Paste,1,328.69,328.69
202200233,2022-01-06,12:50,P005,Binggrae Banana Milk,1,214.44,214.44
202200234,2022-01-07,9:20,P002,Bibigo Gyoza Dumplings,3,187.82,563.46
202200235,2022-01-07,18:13,P007,CJ Cooked White Rice,1,285.99,285.99
202200236,2022-01-07,13:11,P003,Chum Churum Soju,4,249.51,998.04
202200237,2022-01-07,14:48,P008,Maxim Coffee Mix,2,164.82,329.64
202200238,2022-01-07,20:49,P006,Lotte Pepero Almond,1,241.42,241.42
202200239,2022-01-07,9:43,P002,Bibigo Gyoza Dumplings,3,351.02,1053.06
202200240,2022-01-07,13:02,P003,Chum Churum Soju,3,129.02,387.06
202200241,2022-01-07,14:28,P008,Maxim Coffee Mix,1,171.92,171.92
202200242,2022-01-07,14:13,P008,Maxim Coffee Mix,2,174.81,349.62
202200243,2022-01-07,9:25,P009,Gochujang Paste,1,274.71,274.71
202200244,2022-01-07,18:17,P003,Chum Churum Soju,3,376.97,1130.91
202200245,2022-01-07,20:11,P001,Samyang Hot Chicken Ramen,5,122.41,612.05
202200246,2022-01-07,12:14,P005,Binggrae Banana Milk,3,206.48,619.44
202200247,2022-01-07,14:55,P010,Korean Kimchi 500g,2,183.97,367.94
202200248,2022-01-07,14:36,P001,Samyang Hot Chicken Ramen,1,396.12,396.12
202200249,2022-01-07,11:56,P002,Bibigo Gyoza Dumplings,4,367.84,1471.36
202200250,2022-01-07,17:42,P008,Maxim Coffee Mix,5,223.54,1117.7
202200251,2022-01-07,12:03,P008,Maxim Coffee Mix,4,214.51,858.04
202200252,2022-01-07,16:20,P009,Gochujang Paste,2,317.11,634.22
202200253,2022-01-07,13:10,P007,CJ Cooked White Rice,2,51.74,103.48
202200254,2022-01-07,21:52,P003,Chum Churum Soju,1,345.64,345.64
202200255,2022-01-07,15:22,P007,CJ Cooked White Rice,4,395.72,1582.88
202200256,2022-01-07,8:12,P009,Gochujang Paste,4,322.83,1291.32
202200257,2022-01-07,19:52,P009,Gochujang Paste,1,331.85,331.85
202200258,2022-01-07,17:06,P008,Maxim Coffee Mix,5,285.51,1427.55
202200259,2022-01-07,11:48,P003,Chum Churum Soju,4,364.71,1458.84
202200260,2022-01-07,19:31,P003,Chum Churum Soju,4,324.83,1299.32
202200261,2022-01-08,15:39,P006,Lotte Pepero Almond,2,280.7,561.4
202200262,2022-01-08,11:45,P008,Maxim Coffee Mix,2,210.81,421.62
202200263,2022-01-08,20:31,P003,Chum Churum Soju,3,229.67,689.01
202200264,2022-01-08,12:17,P010,Korean Kimchi 500g,3,122.4,367.2
202200265,2022-01-08,15:54,P004,Ottogi Jin Ramen,3,278.3,834.9
202200266,2022-01-08,13:02,P010,Korean Kimchi 500g,4,350.19,1400.76
202200267,2022-01-08,19:30,P009,Gochujang Paste,3,362.09,1086.27
202200268,2022-01-08,16:10,P003,Chum Churum Soju,5,193.72,968.6
202200269,2022-01-08,18:34,P004,Ottogi Jin Ramen,3,139.05,417.15
202200270,2022-01-08,10:44,P008,Maxim Coffee Mix,1,216.99,216.99
202200271,2022-01-08,8:14,P010,Korean Kimchi 500g,2,296.45,592.9
202200272,2022-01-08,12:23,P007,CJ Cooked White Rice,3,164.52,493.56
202200273,2022-01-08,12:43,P004,Ottogi Jin Ramen,1,399.41,399.41
202200274,2022-01-08,19:48,P007,CJ Cooked White Rice,3,68.11,204.33
202200275,2022-01-08,12:54,P001,Samyang Hot Chicken Ramen,5,185.11,925.55
202200276,2022-01-08,15:49,P001,Samyang Hot Chicken Ramen,1,132.49,132.49
202200277,2022-01-08,9:11,P002,Bibigo Gyoza Dumplings,4,241.73,966.92
202200278,2022-01-08,12:21,P003,Chum Churum Soju,1,281.43,281.43
202200279,2022-01-08,8:20,P010,Korean Kimchi 500g,1,236.4,236.4
202200280,2022-01-08,13:37,P009,Gochujang Paste,3,218.73,656.19
202200281,2022-01-08,17:23,P002,Bibigo Gyoza Dumplings,2,341.51,683.02
202200282,2022-01-08,18:28,P008,Maxim Coffee Mix,2,78.61,157.22
202200283,2022-01-08,11:20,P005,Binggrae Banana Milk,2,260.81,521.62
202200284,2022-01-09,17:41,P002,Bibigo Gyoza Dumplings,2,270.98,541.96
202200285,2022-01-09,8:51,P003,Chum Churum Soju,1,240.94,240.94
202200286,2022-01-09,20:14,P005,Binggrae Banana Milk,3,62.83,188.49
202200287,2022-01-09,19:28,P007,CJ Cooked White Rice,3,264.57,793.71
202200288,2022-01-09,15:52,P006,Lotte Pepero Almond,5,70.23,351.15
202200289,2022-01-09,17:45,P002,Bibigo Gyoza Dumplings,2,363.82,727.64
202200290,2022-01-09,8:24,P006,Lotte Pepero Almond,3,98.44,295.32
202200291,2022-01-09,13:34,P010,Korean Kimchi 500g,1,334.89,334.89
202200292,2022-01-09,9:07,P010,Korean Kimchi 500g,1,266.91,266.91
202200293,2022-01-09,13:05,P009,Gochujang Paste,3,285.67,857.01
202200294,2022-01-09,9:23,P003,Chum Churum Soju,2,223.85,447.7
202200295,2022-01-09,9:49,P009,Gochujang Paste,3,346.43,1039.29
202200296,2022-01-09,10:33,P008,Maxim Coffee Mix,3,156.69,470.07
202200297,2022-01-09,11:44,P003,Chum Churum Soju,2,209.18,418.36
202200298,2022-01-09,12:41,P001,Samyang Hot Chicken Ramen,4,272.31,1089.24
202200299,2022-01-09,13:48,P005,Binggrae Banana Milk,5,165.38,826.9
202200300,2022-01-09,14:53,P002,Bibigo Gyoza Dumplings,5,54.07,270.35
202200301,2022-01-09,12:47,P003,Chum Churum Soju,2,271.73,543.46
202200302,2022-01-09,19:25,P007,CJ Cooked White Rice,1,210.18,210.18
202200303,2022-01-09,15:43,P001,Samyang Hot Chicken Ramen,5,138.31,691.55
202200304,2022-01-09,10:35,P004,Ottogi Jin Ramen,5,124.14,620.7
202200305,2022-01-09,15:00,P007,CJ Cooked White Rice,1,209.5,209.5
202200306,2022-01-09,13:00,P002,Bibigo Gyoza Dumplings,4,359.39,1437.56
202200307,2022-01-09,20:34,P004,Ottogi Jin Ramen,3,132.14,396.42
202200308,2022-01-09,9:09,P009,Gochujang Paste,4,168.1,672.4
202200309,2022-01-09,9:32,P001,Samyang Hot Chicken Ramen,1,335.02,335.02
202200310,2022-01-09,12:10,P007,CJ Cooked White Rice,1,305.97,305.97
202200311,2022-01-09,13:27,P007,CJ Cooked White Rice,2,184.48,368.96
202200312,2022-01-09,12:55,P009,Gochujang Paste,5,297.63,1488.15
202200313,2022-01-09,8:53,P002,Bibigo Gyoza Dumplings,2,158.55,317.1
202200314,2022-01-09,9:04,P004,Ottogi Jin Ramen,1,365.23,365.23
202200315,2022-01-09,21:57,P001,Samyang Hot Chicken Ramen,4,299.21,1196.84
202200316,2022-01-09,14:12,P008,Maxim Coffee Mix,3,55.91,167.73
202200317,2022-01-09,17:43,P007,CJ Cooked White Rice,3,250.98,752.94
202200318,2022-01-09,11:42,P009,Gochujang Paste,5,87.62,438.1
202200319,2022-01-09,16:29,P009,Gochujang Paste,1,227.15,227.15
202200320,2022-01-09,21:17,P007,CJ Cooked White Rice,2,272.22,544.44
202200321,2022-01-09,8:31,P004,Ottogi Jin Ramen,4,311.08,1244.32
202200322,2022-01-09,20:40,P004,Ottogi Jin Ramen,3,70.81,212.43
202200323,2022-01-09,12:24,P003,Chum Churum Soju,5,353.71,1768.55
202200324,2022-01-09,13:24,P008,Maxim Coffee Mix,4,142.17,568.68
202200325,2022-01-09,10:20,P004,Ottogi Jin Ramen,4,154.34,617.36
202200326,2022-01-09,11:43,P005,Binggrae Banana Milk,1,354.6,354.6
202200327,2022-01-09,19:53,P006,Lotte Pepero Almond,2,135.55,271.1
202200328,2022-01-09,15:26,P005,Binggrae Banana Milk,2,271.14,542.28
202200329,2022-01-09,13:27,P009,Gochujang Paste,2,123.18,246.36
202200330,2022-01-09,19:22,P004,Ottogi Jin Ramen,1,256.8,256.8
202200331,2022-01-09,16:25,P002,Bibigo Gyoza Dumplings,4,368.78,1475.12
202200332,2022-01-09,14:12,P008,Maxim Coffee Mix,2,207.58,415.16
202200333,2022-01-09,19:46,P008,Maxim Coffee Mix,3,110.76,332.28
202200334,2022-01-10,18:08,P004,Ottogi Jin Ramen,1,336.47,336.47
202200335,2022-01-10,13:15,P007,CJ Cooked White Rice,3,193.83,581.49
202200336,2022-01-10,17:49,P005,Binggrae Banana Milk,2,275.26,550.52
202200337,2022-01-10,12:33,P004,Ottogi Jin Ramen,2,69.31,138.62
202200338,2022-01-10,15:51,P007,CJ Cooked White Rice,4,109.9,439.6
202200339,2022-01-10,15:52,P006,Lotte Pepero Almond,3,108.71,326.13
202200340,2022-01-10,19:08,P010,Korean Kimchi 500g,4,137.13,548.52
202200341,2022-01-10,18:46,P006,Lotte Pepero Almond,4,179.61,718.44
