User_ID,Product_ID,Product_Name,Category,Samples,Timestamp,Backtest_Status,LSTM_Backtest_RMSE,LSTM_Backtest_MAE,LSTM_Backtest_MAPE,XGB_Backtest_RMSE,XGB_Backtest_MAE,XGB_Backtest_MAPE,LSTM_RMSE,LSTM_MAE,LSTM_MAPE,XGB_RMSE,XGB_MAE,XGB_MAPE,Backtest_Note,Training_Note
3,P0024,O'Food Kimchi Soup Mix,Dry Food,416,2025-12-12 13:21:38,BACKTEST_OK,0.9099900781317624,0.7273541884797778,97.71591025649565,1.0083168422649444,0.7770489533742269,44.0515765421605,1.018409472686027,0.8008060233249902,101.2579491210152,1.0131897884315273,0.7368992183889661,39.98924025805359,Backtest completed,Fully trained
3,P0025,Sempio Yellow Peach In Can 400g,Dry Food,358,2025-12-12 13:21:42,BACKTEST_OK,1.0701085200315568,0.835053176824629,101.75553592966473,1.1505068896178705,0.8931362847487132,51.30495554524124,1.0032795714796487,0.7934952602623546,103.56391167207926,1.0592690429260356,0.8573381221956677,55.86317079802039,Backtest completed,Fully trained
3,P0026,Yopokki Sweet & Spicy 280g,Dry Food,1084,2025-12-12 13:22:10,BACKTEST_OK,1.047554370001985,0.8190443647953426,106.48271363001604,3.657443959741858,2.861668825149536,47.7170212490272,1.0353074706733172,0.8132210032864158,103.19738403285487,3.42613835772785,2.7330717150516772,48.19120790768531,Backtest completed,Fully trained
3,P0029,CJ Beksul Pancake Flour,Dry Food,446,2025-12-12 13:22:24,BACKTEST_OK,1.080817025515553,0.8019228051355856,99.76507560823568,1.20603579778103,0.8431301716301176,41.78846384687398,1.2429455167948127,0.8693740126279574,100.47880008533126,1.1804544550283709,0.8033944633271959,38.1965732883524,Backtest completed,Fully trained
3,P0027,Yopokki Cheese 240g,Dry Food,1050,2025-12-12 13:22:15,BACKTEST_OK,0.9185652489294851,0.7459073374268388,104.80897511044583,2.7968066915303424,2.2790085673332214,57.846579301541645,0.921662937332918,0.7487256021005869,102.20826855027008,2.7327154668867806,2.228708335331508,55.54699509402583,Backtest completed,Fully trained
3,P0028,CJ Bibigo Seaweed Soup,Dry Food,484,2025-12-12 13:22:22,BACKTEST_OK,0.9234131386411901,0.7270714521492927,102.51534212197365,1.078767474708195,0.8539101276132796,43.73869476904945,0.9454168174704766,0.7143043051384641,98.4938493086604,1.0530784334447392,0.8357752954836973,45.01752662319264,Backtest completed,Fully trained
3,P0030,Yopokki Onion Butter 120g Cup,Dry Food,241,2025-12-12 13:23:05,BACKTEST_OK,0.8075720789091942,0.6846217462048034,99.2405384818699,1.476918380232726,1.2043565703762902,83.33521793506763,0.9874599848207977,0.8067571697561251,105.01759882467098,1.026589600633506,0.7929533428075363,55.11536616451886,Backtest completed,Fully trained
3,P0033,CJ Beksul Frying Mix,Dry Food,334,2025-12-12 13:23:16,BACKTEST_OK,1.054943967540943,0.8087603711376066,100.34850604270348,1.1896089132472991,0.9171180138985315,51.08191419677969,1.0278149883569276,0.7876798324071095,100.47980257075855,1.0649168110606257,0.8123651885274631,45.577302026511425,Backtest completed,Fully trained
3,P0032,Samlip Mini Kimbap,Dry Food,474,2025-12-12 13:23:14,BACKTEST_OK,0.8825484408266828,0.7083008565282574,101.30337524825168,1.1834678222470782,0.9268074111806022,54.99205471588401,0.759789166137809,0.6549920065113177,99.66012479679075,1.004705824065274,0.8365105428193745,59.85553676203678,Backtest completed,Fully trained
3,P0031,Yopokki Cheese Cup 120g,Dry Food,1036,2025-12-12 13:23:12,BACKTEST_OK,1.232374087051065,0.9810451442558507,164.70748989398516,4.371687918947774,3.3569082962142094,41.758280941105326,1.1409454719203767,0.9030216826480795,178.4498561863829,4.3090707070461045,3.3504985731381636,39.79839981289294,Backtest completed,Fully trained
3,P0034,CJ  Cooked Rice,Dry Food,361,2025-12-12 13:42:26,BACKTEST_OK,1.1294369346426127,0.8522324795381158,98.81275318333627,1.159723026492005,0.8903165446387397,46.85636417023719,1.0928879647996115,0.7624280114411147,100.00017161402577,1.1034486065487024,0.8011839602091541,41.477687984841054,Backtest completed,Fully trained
3,P0036,Dongwon  Tuna Light Can 150g,Dry Food,232,2025-12-12 13:42:46,BACKTEST_OK,0.7948465648132663,0.6577066604414881,95.84176542768294,0.8581968021393401,0.6692980329195658,40.41070836561697,0.8057880466755297,0.7201203799518576,99.63094414010543,0.9076154718255169,0.6743846015727266,39.21301986308808,Backtest completed,Fully trained
3,P0035,CJ  Multi-Grains Cooked Rice 210g,Dry Food,342,2025-12-12 13:42:46,BACKTEST_OK,0.9303074152959938,0.713129586248572,99.70677142438724,1.0984520242657076,0.8405589547422196,41.804035918107104,1.1372222502942644,0.8339943368248702,99.2341658240268,0.9569494953362903,0.6728320380915767,36.935427417309775,Backtest completed,Fully trained
3,P0037,Ottogi Cup Spaghetti,Dry Food,368,2025-12-12 13:42:54,BACKTEST_OK,1.0033482261315865,0.8059678688921894,98.8477882789216,0.9622858816136246,0.7891003284189436,40.92707867092557,1.0855384977133677,0.8428910194458418,95.55810624912299,0.9429549378835208,0.7490108125918621,38.80962325109018,Backtest completed,Fully trained
3,P0038,(Kaya) Korean Rice 1Kg,Dry Food,490,2025-12-12 13:42:59,BACKTEST_OK,1.0272905167837645,0.8113876556631145,100.70106546839969,1.2384148486981095,0.9516048865185843,49.970150620375996,0.9522526831761688,0.7892846074320559,101.35536350517138,0.9758334313537217,0.7886512516712656,49.25851534852944,Backtest completed,Fully trained
3,P0039,Ottogi 3Mins Curry,Dry Food,394,2025-12-12 13:43:02,BACKTEST_OK,0.9815943770850215,0.7092140806572591,97.92594116062932,1.2525451716365619,0.9589926891856724,55.273767429942865,1.0839750724546473,0.7535954829781991,103.67810607165215,1.3067534207585139,0.9920021069200733,59.28930116409183,Backtest completed,Fully trained
3,P0042,CJ Hetbahn Brown Rice,Dry Food,294,2025-12-12 13:43:26,BACKTEST_OK,1.638553535209637,1.0516400262713292,97.74566402498391,1.948409981126952,1.257472394572364,51.892935409116994,1.6998255671923679,1.0040124993572555,100.37335213771226,2.130609332489281,1.419340398352025,60.36060061158434,Backtest completed,Fully trained
3,P0040,Ottogi Sweet Corn 340g,Dry Food,414,2025-12-12 13:43:14,BACKTEST_OK,1.0661842398709411,0.8378889756303192,102.77191925907368,1.135928050846178,0.8968855996926626,40.77209300733117,1.095698267607001,0.8383353597005322,100.00740052295372,1.0990798353114293,0.9017955366387425,45.4105903475844,Backtest completed,Fully trained
3,P0041,CJ Hetbahn Multi-Grain Rice,Dry Food,345,2025-12-12 13:43:19,BACKTEST_OK,1.0732648568534828,0.8277094818946114,99.5514135870639,1.245164660356787,0.9359830889436933,51.97547772342776,0.9300444127800498,0.7440352662596028,97.98290057698992,1.0736845901731347,0.8708068063293678,54.08031633318717,Backtest completed,Fully trained
3,P0043,CJ Hetbahn Cooked Barley,Dry Food,300,2025-12-12 13:43:29,BACKTEST_OK,0.9749304781866728,0.7825962998816368,97.87429727746151,1.2603307252611669,0.9294920659727521,57.91475217241458,0.8750922727768042,0.7387130677405872,97.3343560668184,0.8340366432739366,0.6362960497538249,44.90191439787547,Backtest completed,Fully trained
3,P0046,CJ Beksul Potato Starch,Dry Food,320,2025-12-12 13:43:44,BACKTEST_OK,0.8866583850081565,0.6808971848002718,100.25535644457807,2.298098469493734,1.7674455404281617,61.3447291346693,1.2028586857172157,0.8655573492352984,98.56128996753888,2.421225971909282,1.8353126905858517,74.18318795134323,Backtest completed,Fully trained
3,P0044,Ottogi Vegetable Soup 80g,Dry Food,425,2025-12-12 13:43:42,BACKTEST_OK,0.9876175503233635,0.7633096706638971,99.05496383528755,1.058368651969113,0.8214596735106574,40.29932699600855,0.9020317886975538,0.6966378107132433,98.24553535810249,0.9672261445181047,0.7282783634522382,32.81491522228016,Backtest completed,Fully trained
3,P0045,CJ Beksul Wheat Flour,Dry Food,370,2025-12-12 13:43:44,BACKTEST_OK,1.17325388010514,0.8678602793969796,98.7368215364242,1.5255325591082207,1.109991708729002,57.1331237703299,1.0631059745502291,0.7569813052085793,99.01929467511438,1.5264537380591838,1.1710629849820524,58.00033317262756,Backtest completed,Fully trained
3,P0047,Dongwon Spicy Tuna,Dry Food,379,2025-12-12 13:43:56,BACKTEST_OK,0.9280028090616661,0.6984009853396154,100.02768560619333,2.1738338934193653,1.7166413992643355,65.12914538254874,1.0423990677304704,0.7875787183284136,107.54580748010909,2.0494266863317345,1.5152186829792826,65.42848522662482,Backtest completed,Fully trained
3,P0064,Kimbab Radish 400g,Food Fresh/Meat/Sidedish,163,2025-12-12 13:44:13,NO_BACKTEST,,,,,,,0.691333139824908,0.5895507140881786,98.58539151902608,1.2853326281352315,1.0557595166293057,78.2990391326673,Backtest completed,Fully trained
3,P0063,Our Home Kimchi 1Kg Jar,Food Fresh/Meat/Sidedish,213,2025-12-12 13:44:10,BACKTEST_OK,0.919444468900338,0.7605917598330557,97.3667769527389,0.9973372476036899,0.8006247811847262,46.819598771907664,0.8729201110897631,0.7723489153450755,101.5653112366755,0.8847295036398203,0.7418793218080387,42.916588080945864,Backtest completed,Fully trained
3,P0065,Sempio Spicy Stir-Fried Dried Squid,Food Fresh/Meat/Sidedish,186,2025-12-12 13:44:20,NO_BACKTEST,,,,,,,0.92964553753382,0.7815559026122426,101.53069663389664,1.284806027132485,0.9499038991175199,58.31291330488104,Backtest completed,Fully trained
3,P0067,Wasabi Radish Wrapper 340g,Food Fresh/Meat/Sidedish,159,2025-12-12 13:44:21,NO_BACKTEST,,,,,,,1.0423416901407598,0.9849467337572975,99.76420353593375,1.5121836468959293,1.2856055721640587,100.60298771907887,Backtest completed,Fully trained
3,P0068,Enoki Mushroom 150G 2Packs,Food Fresh/Meat/Sidedish,184,2025-12-12 13:44:25,NO_BACKTEST,,,,,,,0.8143096272250611,0.7018733812085244,135.229345523874,0.9726253101065332,0.8231679007813737,48.05471838057579,Backtest completed,Fully trained
3,P0069,Bibigo Beef Bone Soup,Food Fresh/Meat/Sidedish,198,2025-12-12 13:44:26,NO_BACKTEST,,,,,,,1.5987994624102813,1.198988385654294,99.81712436847926,1.5092057675228048,1.0430890500545502,41.084693699365566,Backtest completed,Fully trained
3,P0048,Dongwon Light Tuna,Dry Food,714,2025-12-12 13:44:07,BACKTEST_OK,1.212807016843894,0.8161464445415141,96.53080132630332,3.260404114330143,2.308269659678141,56.75458722769676,1.2399469376662628,0.8287200976991793,104.26083907621077,3.4754700405371723,2.45145952951658,54.6477939610537,Backtest completed,Fully trained
3,P0071,Kongsarang Firm Tofu,Food Fresh/Meat/Sidedish,320,2025-12-12 13:44:34,BACKTEST_OK,1.0853703054825397,0.8266549542106902,97.2192199815646,2.334557974715649,1.7816235005855559,73.39262059400814,0.8974809593218742,0.7386144962865905,101.84120971116482,2.0384734478373954,1.646074589341879,84.2634493112564,Backtest completed,Fully trained
3,P0070,Skinless Garlic 150G,Food Fresh/Meat/Sidedish,345,2025-12-12 13:44:29,BACKTEST_OK,1.045062270378009,0.8120826276816968,94.66320990612408,2.213113639323412,1.758471856514613,62.26722019297165,0.7625218186841822,0.6540825649542314,106.35318599107005,1.5711462383022579,1.2587950696115908,52.407846072774824,Backtest completed,Fully trained
3,P0072,Kongsarang Soft Tofu,Food Fresh/Meat/Sidedish,377,2025-12-12 13:44:36,BACKTEST_OK,0.8363198426494154,0.6556879226678292,99.7939792984436,2.1576484790715598,1.6844643361038631,58.2187606556634,0.801719381135486,0.6943490876737365,102.04989768621886,1.30281845114045,1.0549713561409397,46.84022651056299,Backtest completed,Fully trained
3,P0073,Perilla Leaves 2Packs,Food Fresh/Meat/Sidedish,347,2025-12-12 13:44:38,BACKTEST_OK,1.0360172796030231,0.784990477483433,99.29515485036092,2.1306931635658057,1.617121919658449,61.178992365374484,0.8332491991094272,0.7104624795031066,98.52321176617696,1.5266102893239455,1.2070546771798816,51.745817981204226,Backtest completed,Fully trained
3,P0093,Bibigo Kimchi Fried Rice,Food Frozen,128,2025-12-12 13:44:57,NO_BACKTEST,,,,,,,0.8441566844155852,0.7476633254211077,91.82615994330439,1.1200940672760862,0.9255489065096929,53.33696992733539,Backtest completed,Fully trained
3,P0094,MWC Frank Sausage 5Pcs,Food Frozen,157,2025-12-12 13:45:01,NO_BACKTEST,,,,,,,0.68819748825728,0.5519556302549123,169.69715405057616,0.9272513917098019,0.7420034073293209,50.00950664281846,Backtest completed,Fully trained
3,P0095,Samlip Fish Cake Sheets,Food Frozen,173,2025-12-12 13:45:03,NO_BACKTEST,,,,,,,0.7344296570205296,0.6194874236800351,102.86990621733223,1.0636476359320852,0.8674566813877651,64.13478108814785,Backtest completed,Fully trained
3,P0096,Daerim  Vienna Sausage 170g,Food Frozen,122,2025-12-12 13:45:06,NO_BACKTEST,,,,,,,0.7462492500741067,0.6332406805628421,98.80997187589783,0.8768245246867234,0.7208868408203125,37.70387927691142,Backtest completed,Fully trained
3,P0097,Daerim  Cheese Vienna Sausage 105g,Food Frozen,136,2025-12-12 13:45:09,NO_BACKTEST,,,,,,,1.4398231290788424,1.0764590018994977,99.99581046799149,1.5581082826784973,1.1288543088095528,47.851925064511846,Backtest completed,Fully trained
3,P0100,Binggrae Ice Cream Sandwich,Food Frozen,136,2025-12-12 13:45:10,NO_BACKTEST,,,,,,,0.6826444436769453,0.5894576749038265,111.01076054219432,1.6604037291778746,1.331880007471357,64.20668548061734,Backtest completed,Fully trained
3,P0101,Daerim  Fish Cake Stick,Food Frozen,276,2025-12-12 13:45:15,BACKTEST_OK,0.962109628938272,0.7202682315672922,99.90810030400836,2.1828134659894243,1.6957852595382266,66.29166029914748,1.2053305760573267,0.8796528175634412,98.94863722837232,2.4015854363770806,1.8663456376109804,69.1760034181394,Backtest completed,Fully trained
3,P0080,Samyang Buldak Original Spicy Mandu 700g,Food Frozen,822,2025-12-12 13:44:57,BACKTEST_OK,1.055933564939369,0.7989401583917959,100.21495450888146,1.7931771349523449,1.3290859705872005,42.019156918415376,1.0734469638451773,0.8009733591938863,97.73156119832713,1.7719750414297335,1.3154955163146511,40.18490829958754,Backtest completed,Fully trained
3,P0103,Daerim  Chaw Stick 100g,Food Frozen,288,2025-12-12 13:45:20,BACKTEST_OK,0.8451126709215485,0.6863976512728445,215.24611713132919,1.6813601960367246,1.3379836983150906,54.62433759592198,0.9971019603920159,0.7966399166944145,112.58584809259067,1.5904840261290536,1.2253621323355313,50.637456164962934,Backtest completed,Fully trained
3,P0102,MWC Tteok Galbi Bar,Food Frozen,337,2025-12-12 13:45:19,BACKTEST_OK,1.056089269727652,0.8245296912677863,222.62516490838146,2.0131645571927543,1.6056583709186978,65.54554090785908,1.0599830334420939,0.8611105578039614,123.90981098736094,2.001070157754298,1.596414583570817,74.21231462126038,Backtest completed,Fully trained
3,P0120,Aloe Vera Juice 1.5L,Liquor/Beverage,234,2025-12-12 13:45:44,BACKTEST_OK,1.1391604348597317,0.8882790860658313,101.98941165224042,1.1854175585346123,0.964206518067254,60.880789467897365,1.1454273359345806,0.8583645701766981,100.95439702621564,1.1140912628763753,0.8338817814563183,52.28395885247228,Backtest completed,Fully trained
3,P0104,Pepero Original,Food Frozen,774,2025-12-12 13:45:32,BACKTEST_OK,0.7876863662984301,0.5924442313538825,132.66601885266027,2.2895210545914257,1.6977445860703786,58.24121505306887,0.8051603014111843,0.5891483778467773,780.9627969938497,2.416580127739237,1.7832767040498796,60.25425749556117,Backtest completed,Fully trained
3,P0115,Strawberry Milk 200mL 6Pcs,Liquor/Beverage,1070,2025-12-12 13:45:36,BACKTEST_OK,1.0377008496897644,0.7875349993683429,98.55946627020587,3.328574287386552,2.542034573025173,44.14444200707638,1.0079747193193147,0.7697880382801046,100.10267727380597,3.2760732846219143,2.4977393796510787,41.745348631366504,Backtest completed,Fully trained
3,P0114,Banana Milk 200mL 6Pcs,Liquor/Beverage,1028,2025-12-12 13:45:33,BACKTEST_OK,0.725614996956668,0.5934232897149258,112.10798001218663,2.151753196010918,1.731147227684657,63.65937717203336,0.7339885482490293,0.5923169952323207,142.90990681166255,2.259405975816107,1.8389047071771714,73.78137236190479,Backtest completed,Fully trained
3,P0121,Lotte Chum Churum Soju,Liquor/Beverage,282,2025-12-12 13:48:26,BACKTEST_OK,1.2177913610192528,0.8723815442043015,96.52553307089795,1.1149989565430833,0.8365042593744066,47.23214670316673,1.1184132181359656,0.8497823876797214,100.46630094929637,0.9715675202337009,0.7692182043142486,41.40141264737001,Backtest completed,Fully trained
3,P0122,Chamisul Original Soju,Liquor/Beverage,1035,2025-12-12 13:48:29,BACKTEST_OK,1.038784286833215,0.8227337584817227,2486.505924403649,2.9930959459235273,2.3863005412949456,47.087706593592316,1.0243930017571798,0.8152368905005207,149.2052001774113,3.067234257293083,2.43882015361878,47.433090104449725,Backtest completed,Fully trained
3,P0123,Cass Cold Brewed Beer 500mL,Liquor/Beverage,951,2025-12-12 13:48:34,BACKTEST_OK,0.6477730491741975,0.5270741601689951,517.8523496469536,1.934983590168636,1.5410002595848509,45.78426411192141,0.6745075028372135,0.5466833401404424,220.68305942335775,2.0207200593235117,1.5879108643656625,45.67654356535009,Backtest completed,Fully trained
3,P0124,Terra Lager Beer 500mL,Liquor/Beverage,1023,2025-12-12 13:48:35,BACKTEST_OK,0.5606180741221587,0.4641924534036469,161.12120555034443,2.0139039591428833,1.6297790520721012,65.23741890926075,0.5699458421844811,0.46630197551155,218.1498144740452,2.087959445788039,1.6012494680358142,57.43510264621652,Backtest completed,Fully trained
3,P0125,Jinro Fresh Soju,Liquor/Beverage,979,2025-12-12 13:48:45,BACKTEST_OK,1.1475905363652883,0.9229780727640716,152.26826577833498,2.591062435103094,2.0569676485326553,46.68586189288933,1.1142935910017675,0.8968486807219624,119.08913422589372,2.6408877248853218,2.029388630268525,48.67431604897333,Backtest completed,Fully trained
3,P0126,Woongjin Yogurt Pineapple 1.5L,Liquor/Beverage,239,2025-12-12 13:49:08,BACKTEST_OK,1.633707483458309,1.1911806238700993,103.40856224706086,1.6023428935479056,1.2165720608499315,66.38093053432577,1.365024603269842,1.0813994569485643,103.8087939687603,1.6135783754032609,1.3812627991040547,79.4999543920396,Backtest completed,Fully trained
3,P0127,Lets Be Mild Coffee Can 4Pcs,Liquor/Beverage,240,2025-12-12 13:49:12,BACKTEST_OK,0.9245920491658473,0.7549165861216365,97.06726389923674,1.2288755414547294,0.9471111582385169,62.958960502235975,1.0224731667228972,0.856316573059507,101.77913698352997,1.1096428597844206,0.8152687052885691,58.61040800809862,Backtest completed,Fully trained
3,P0128,Chamiseul Fresh 360mL,Liquor/Beverage,252,2025-12-12 13:49:16,BACKTEST_OK,1.0269865348263343,0.836382774412379,99.17863619409093,1.042496740071604,0.8174912823571099,41.86811288639352,0.7958586752158429,0.6910290149045434,99.271731361013,1.0513108224363057,0.827991854910757,44.03830018698001,Backtest completed,Fully trained
3,P0129,Sunhari Grape 360mL,Liquor/Beverage,246,2025-12-12 13:49:26,BACKTEST_OK,0.8883490973752575,0.7236548935374253,99.76244472589451,1.1361875797246839,0.8561933583683438,45.279241101136286,0.9188619472644194,0.7968502897202272,97.25181251142841,1.0355471319008445,0.7122440195083618,33.488471240089055,Backtest completed,Fully trained
3,P0130,Sunhari Apple 360mL,Liquor/Beverage,329,2025-12-12 13:49:26,BACKTEST_OK,0.9976777074449068,0.786035659524785,100.7384300114403,1.0572142879059865,0.8498188734054566,44.950458817065716,1.0863041822553845,0.8144479558136176,101.01342438381839,0.976369456482497,0.7446809338800835,37.84827283536545,Backtest completed,Fully trained
3,P0132,Sunhari Strawberry 360mL,Liquor/Beverage,236,2025-12-12 13:49:35,BACKTEST_OK,1.256817558592406,0.9215406123045006,101.68628083130989,1.1686221010231383,0.8709656834602356,41.9178829836467,0.9370779112550888,0.7762785635248562,100.42863562531208,1.283925538462919,0.9719855661193529,52.516239822383916,Backtest completed,Fully trained
3,P0131,Sunhari Yogurt 360mL,Liquor/Beverage,301,2025-12-12 13:49:32,BACKTEST_OK,1.0810940440731192,0.8065145189064946,97.04520062603333,1.3794849409623187,1.0510456111696032,56.21794781680863,1.4002248921208909,0.8816484518679893,97.26201026302499,1.4457696750164206,1.007901496574527,56.0260133451925,Backtest completed,Fully trained
3,P0133,Sunhari Blueberry 360mL,Liquor/Beverage,270,2025-12-12 13:49:48,BACKTEST_OK,0.9248161978927634,0.7547622793463803,100.14348607705497,0.8613246692762859,0.7040834095742967,45.0588071125525,0.87736174984237,0.7365946100847754,106.94926511462101,0.9579737101011739,0.7808264052426374,53.409007265244,Backtest completed,Fully trained
3,P0136,Cass Fresh Beer,Liquor/Beverage,223,2025-12-12 13:50:04,BACKTEST_OK,0.6085445514112864,0.5101334034847314,95.0554471148336,1.7882302890006343,1.3779188328319125,57.73886938763674,0.6862223047755835,0.5882161609110909,88.9422263222463,1.7390567591603237,1.3494639423158434,48.134537493741064,Backtest completed,Fully trained
3,P0134,KSD Green Grape Rice Wine 750mL,Liquor/Beverage,314,2025-12-12 13:49:58,BACKTEST_OK,1.3600704388738034,1.0713346385986668,100.57274512313413,1.2694316047809453,1.002721663316091,49.17705384154379,1.543176660082899,1.149264863550276,98.17077270796771,1.2923247722780222,0.9427128557174925,48.97908123292199,Backtest completed,Fully trained
3,P0137,Hite Beer Can,Liquor/Beverage,213,2025-12-12 13:50:08,BACKTEST_OK,0.876511610731498,0.76740899367844,106.3982733080381,1.9695734292558666,1.6596729079882304,66.12023336042172,1.0210386154889604,0.9454848307111621,104.82189448055972,1.753077702113892,1.4339051135750704,67.60129371354746,Backtest completed,Fully trained
3,P0135,KSD Peach Rice Wine 750mL,Liquor/Beverage,311,2025-12-12 13:49:58,BACKTEST_OK,1.1372383549905272,0.9110517083827352,105.52639950159517,1.2861282682913142,1.0382870445648829,62.83007728217771,1.2306969115808233,0.9476208558428555,102.4393398791013,1.3748661549149723,1.0581777171483115,58.98958127334636,Backtest completed,Fully trained
3,P0138,Kirin Ichiban Beer 330mL,Liquor/Beverage,439,2025-12-12 13:50:22,BACKTEST_OK,0.9234979088539725,0.7426291388824614,100.00907984108441,2.1448145657606075,1.7383616361353131,70.53509542770131,0.9568790988705432,0.7859186387335906,100.90266072324732,2.0869053570036,1.7454036122018641,72.5247020348584,Backtest completed,Fully trained
