Transaction_Id,Date,Time,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Total_Amount
T2025000026,03/11/2025,12:17:00,P0008,Ottogi Corn Syrup,Condiments,3,98,0,294
T2025000027,03/11/2025,10:04:00,P0198,Paldo Koreno Beef Noodle 100g,Noodles,2,50,0,100
T2025000027,03/11/2025,10:04:00,P0121,Lotte Chum Churum Soju,Liquor/Beverage,1,175,0,175
T2025000027,03/11/2025,10:04:00,P0008,Ottogi Corn Syrup,Condiments,1,98,0,98
T2025000027,03/11/2025,10:04:00,P0171,Tempura Udon Big Cup,Noodles,1,75,0,75
T2025000027,03/11/2025,10:04:00,P0261,Lotte Choco Heim,Snacks,1,120,0,120
T2025000028,03/11/2025,16:03:00,P0295,Pepero Almond,Snacks,4,55,0,220
T2025000028,03/11/2025,16:03:00,P0197,Nongshim Seafood Ramyun,Noodles,5,52,0,260
T2025000028,03/11/2025,16:03:00,P0284,Kkokal Sweet Corn Snack,Snacks,3,80,0,240
T2025000028,03/11/2025,16:03:00,P0206,Nongshim Chapagetti,Noodles,5,45,0,225
T2025000028,03/11/2025,16:03:00,P0175,Samyang Jjajang Hot Chicken,Noodles,3,75,0,225
T2025000029,03/11/2025,19:01:00,P0133,Sunhari Blueberry 360mL,Liquor/Beverage,3,120,0.1,324
T2025000029,03/11/2025,19:01:00,P0253,Orion Market O Brownie,Snacks,1,170,0,170
T2025000029,03/11/2025,19:01:00,P0043,CJ Hetbahn Cooked Barley,Dry Food,2,95,0,190
T2025000029,03/11/2025,19:01:00,P0005,Ottogi Gold Mayonnaise 300g,Condiments,1,150,0,150
T2025000030,03/11/2025,13:41:00,P0181,Paldo Bibim Cold Noodles,Noodles,5,65,0,325
T2025000030,03/11/2025,13:41:00,P0297,Pepero Choco Filled,Snacks,2,55,0,110
T2025000030,03/11/2025,13:41:00,P0018,(Kaya) Korean Rice 1.5Kg,Dry Food,2,190,0,380
T2025000030,03/11/2025,13:41:00,P0125,Jinro Fresh Soju,Liquor/Beverage,1,170,0.05,161.5
T2025000030,03/11/2025,13:41:00,P0210,2Mins Snack Men,Noodles,1,40,0,40
T2025000031,03/11/2025,12:20:00,P0114,Banana Milk 200mL 6Pcs,Liquor/Beverage,1,290,0,290
T2025000031,03/11/2025,12:20:00,P0020,CJ Beksul Hotteok Mix,Dry Food,2,185,0,370
T2025000032,03/11/2025,16:23:00,P0124,Terra Lager Beer 500mL,Liquor/Beverage,1,170,0,170
T2025000032,03/11/2025,16:23:00,P0298,Pepero White Cookie,Snacks,3,55,0,165
T2025000032,03/11/2025,16:23:00,P0088,Dongwon  Real Crabs 144g ,Food Frozen,1,259,0.15,220.15
T2025000033,03/11/2025,12:03:00,P0143,Nongshim Welchs Grape 355mL,Liquor/Beverage,1,60,0,60
T2025000033,03/11/2025,12:03:00,P0251,Oil Fried & Salted Peanuts,Snacks,2,185,0,370
T2025000033,03/11/2025,12:03:00,P0270,Samlip Custard Cream Cake,Snacks,2,105,0,210
T2025000033,03/11/2025,12:03:00,P0289,Crown Corn Chips,Snacks,2,80,0,160
T2025000033,03/11/2025,12:03:00,P0052,Shine Beef Bulgogi Pack,Food Fresh/Meat/Sidedish,1,550,0,550
T2025000034,03/11/2025,13:58:00,P0294,Pepero Strawberry,Snacks,4,55,0,220
T2025000034,03/11/2025,13:58:00,P0188,Nagasaki Jjampong,Noodles,4,60,0,240
T2025000034,03/11/2025,13:58:00,P0190,Nongshim Tempura Udon Cup,Noodles,4,60,0.1,216
T2025000034,03/11/2025,13:58:00,P0007,Samyang Spicy Mayo,Condiments,2,130,0,260
T2025000035,03/11/2025,17:16:00,P0298,Pepero White Cookie,Snacks,4,55,0,220
T2025000035,03/11/2025,17:16:00,P0203,Jin Ramen Spicy Cup,Noodles,4,50,0,200
T2025000035,03/11/2025,17:16:00,P0193,Paldo Gomtang Ramen,Noodles,4,56,0,224
T2025000035,03/11/2025,17:16:00,P0158,Nongshim Shin Ramen Black,Noodles,3,92,0,276
T2025000036,03/11/2025,16:00:00,P0125,Jinro Fresh Soju,Liquor/Beverage,2,170,0,340
T2025000036,03/11/2025,16:00:00,P0035,CJ  Multi-Grains Cooked Rice 210g,Dry Food,1,110,0,110
T2025000037,03/11/2025,18:37:00,P0188,Nagasaki Jjampong,Noodles,2,60,0,120
T2025000037,03/11/2025,18:37:00,P0172,Ottogi Jin Hot Big Cup,Noodles,2,75,0,150
T2025000037,03/11/2025,18:37:00,P0190,Nongshim Tempura Udon Cup,Noodles,4,60,0,240
T2025000038,03/11/2025,9:06:00,P0114,Banana Milk 200mL 6Pcs,Liquor/Beverage,1,290,0,290
T2025000038,03/11/2025,9:06:00,P0252,Lotte Banana Choco Pie 12Pcs,Snacks,1,180,0,180
T2025000038,03/11/2025,9:06:00,P0152,Samyang Buldak Original Cup,Noodles,2,110,0,220
T2025000038,03/11/2025,9:06:00,P0166,Samyang Buldak Original,Noodles,2,88,0.05,167.2
T2025000038,03/11/2025,9:06:00,P0183,Samyang Kimchi Ramen Bowl,Noodles,4,65,0,260
T2025000039,03/11/2025,19:10:00,P0124,Terra Lager Beer 500mL,Liquor/Beverage,1,170,0,170
T2025000039,03/11/2025,19:10:00,P0296,Lotte Cereal Choco,Snacks,4,55,0,220
T2025000039,03/11/2025,19:10:00,P0175,Samyang Jjajang Hot Chicken,Noodles,3,75,0,225
T2025000040,03/11/2025,18:01:00,P0139,Paldo Pororo Juice,Liquor/Beverage,3,65,0,195
T2025000040,03/11/2025,18:01:00,P0286,Crown Caramel Maple Corn,Snacks,2,80,0,160
T2025000040,03/11/2025,18:01:00,P0008,Ottogi Corn Syrup,Condiments,3,98,0,294
T2025000041,03/11/2025,17:50:00,P0125,Jinro Fresh Soju,Liquor/Beverage,1,170,0,170
T2025000041,03/11/2025,17:50:00,P0269,Lotte Soft Strawberry Milk Candy 79g,Snacks,3,105,0.1,283.5
T2025000041,03/11/2025,17:50:00,P0192,Nongshim Soon Veggie Ramen,Noodles,1,58,0,58
T2025000041,03/11/2025,17:50:00,P0026,Yopokki Sweet & Spicy 280g,Dry Food,1,145,0,145
T2025000042,03/11/2025,18:54:00,P0144,Nongshim Welchs Strawberry 355mL,Liquor/Beverage,5,60,0.05,285
T2025000042,03/11/2025,18:54:00,P0282,Orion Choco Boy,Snacks,2,85,0.05,161.5
T2025000042,03/11/2025,18:54:00,P0166,Samyang Buldak Original,Noodles,2,88,0,176
T2025000042,03/11/2025,18:54:00,P0041,CJ Hetbahn Multi-Grain Rice,Dry Food,3,95,0,285
T2025000043,03/11/2025,12:14:00,P0199,Paldo Koreno Shrimp Noodle,Noodles,2,50,0,100
T2025000043,03/11/2025,12:14:00,P0032,Samlip Mini Kimbap,Dry Food,1,120,0,120
T2025000043,03/11/2025,12:14:00,P0007,Samyang Spicy Mayo,Condiments,2,130,0,260
T2025000044,03/11/2025,19:02:00,P0154,Nongshim Jjawang,Noodles,1,100,0,100
T2025000044,03/11/2025,19:02:00,P0204,Ottogi Cup Ramen Kimchi,Noodles,5,50,0,250
T2025000044,03/11/2025,19:02:00,P0203,Jin Ramen Spicy Cup,Noodles,1,50,0,50
T2025000044,03/11/2025,19:02:00,P0027,Yopokki Cheese 240g,Dry Food,1,145,0,145
T2025000045,03/11/2025,18:16:00,P0123,Cass Cold Brewed Beer 500mL,Liquor/Beverage,1,170,0,170
T2025000045,03/11/2025,18:16:00,P0245,Honey Butter Almond 190g,Snacks,1,420,0,420
T2025000046,03/11/2025,18:40:00,P0162,Ottogi Jin Jjampong,Noodles,1,90,0,90
T2025000046,03/11/2025,18:40:00,P0135,KSD Peach Rice Wine 750mL,Liquor/Beverage,2,105,0,210
T2025000046,03/11/2025,18:40:00,P0295,Pepero Almond,Snacks,2,55,0,110
T2025000046,03/11/2025,18:40:00,P0200,Paldo Koreno Kimchi Noodle,Noodles,3,50,0,150
T2025000046,03/11/2025,18:40:00,P0299,Lotte Xylitol Green Gum,Snacks,5,55,0,275
T2025000047,03/11/2025,11:18:00,P0123,Cass Cold Brewed Beer 500mL,Liquor/Beverage,1,170,0,170
T2025000048,03/11/2025,12:22:00,P0140,Woongjin Yogurt Peach 340mL,Liquor/Beverage,2,60,0,120
T2025000048,03/11/2025,12:22:00,P0296,Lotte Cereal Choco,Snacks,5,55,0,275
T2025000048,03/11/2025,12:22:00,P0204,Ottogi Cup Ramen Kimchi,Noodles,2,50,0,100
T2025000048,03/11/2025,12:22:00,P0039,Ottogi 3Mins Curry,Dry Food,1,99,0,99
T2025000049,03/11/2025,17:08:00,P0027,Yopokki Cheese 240g,Dry Food,2,145,0,290
T2025000049,03/11/2025,17:08:00,P0009,CJ Beksul Corn Syrup,Condiments,3,95,0,285
T2025000050,03/11/2025,16:31:00,P0135,KSD Peach Rice Wine 750mL,Liquor/Beverage,3,105,0,315
T2025000050,03/11/2025,16:31:00,P0295,Pepero Almond,Snacks,5,55,0,275
T2025000050,03/11/2025,16:31:00,P0193,Paldo Gomtang Ramen,Noodles,1,56,0,56
T2025000051,03/11/2025,14:52:00,P0281,Haitai Ace Crackers,Snacks,1,85,0,85
T2025000051,03/11/2025,14:52:00,P0282,Orion Choco Boy,Snacks,3,85,0,255
T2025000052,03/11/2025,15:13:00,P0105,White Gold Coffee 100Sticks,Liquor/Beverage,1,1150,0,1150
T2025000052,03/11/2025,15:13:00,P0245,Honey Butter Almond 190g,Snacks,1,420,0,420
T2025000052,03/11/2025,15:13:00,P0299,Lotte Xylitol Green Gum,Snacks,3,55,0,165
T2025000053,03/11/2025,13:51:00,P0163,Samyang Buldak Rose 140g,Noodles,2,88,0,176
T2025000053,03/11/2025,13:51:00,P0009,CJ Beksul Corn Syrup,Condiments,2,95,0,190
T2025000053,03/11/2025,13:51:00,P0129,Sunhari Grape 360mL,Liquor/Beverage,2,120,0,240
T2025000053,03/11/2025,13:51:00,P0245,Honey Butter Almond 190g,Snacks,1,420,0,420
T2025000053,03/11/2025,13:51:00,P0184,Nongshim Baehongdong Bibimyeon 137g,Noodles,3,61,0,183
T2025000054,03/11/2025,15:07:00,P0117,Maxim Kanu Dark Roast 10 Sticks,Liquor/Beverage,2,260,0,520
T2025000054,03/11/2025,15:07:00,P0018,(Kaya) Korean Rice 1.5Kg,Dry Food,2,190,0,380
T2025000055,03/11/2025,11:24:00,P0188,Nagasaki Jjampong,Noodles,4,60,0,240
T2025000055,03/11/2025,11:24:00,P0162,Ottogi Jin Jjampong,Noodles,2,90,0.15,153
T2025000055,03/11/2025,11:24:00,P0123,Cass Cold Brewed Beer 500mL,Liquor/Beverage,2,170,0,340
T2025000055,03/11/2025,11:24:00,P0185,Nongshim Shin Non-Frying Ramen 97g,Noodles,5,60,0,300
T2025000055,03/11/2025,11:24:00,P0253,Orion Market O Brownie,Snacks,1,170,0,170
T2025000056,03/11/2025,19:55:00,P0264,Lotte Ghana Dark Chocolate,Snacks,3,115,0,345
T2025000056,03/11/2025,19:55:00,P0284,Kkokal Sweet Corn Snack,Snacks,3,80,0,240
T2025000056,03/11/2025,19:55:00,P0293,Lotte Sand Biscuit,Snacks,2,75,0,150
T2025000056,03/11/2025,19:55:00,P0022,Ottogi Tteokbokki Cup,Dry Food,2,160,0,320
T2025000056,03/11/2025,19:55:00,P0236,CJ  Soybean Paste 500g,Seasoned/Sauce/Powder,2,123,0.1,221.4
T2025000057,03/11/2025,11:49:00,P0123,Cass Cold Brewed Beer 500mL,Liquor/Beverage,1,170,0.15,144.5
T2025000057,03/11/2025,11:49:00,P0006,Chung Jung One Soy Sauce,Condiments,2,140,0,280
T2025000058,03/11/2025,11:41:00,P0148,Binggrae Strawberry Milk,Liquor/Beverage,4,45,0.1,162
T2025000058,03/11/2025,11:41:00,P0295,Pepero Almond,Snacks,5,55,0,275
T2025000058,03/11/2025,11:41:00,P0152,Samyang Buldak Original Cup,Noodles,3,110,0,330
T2025000058,03/11/2025,11:41:00,P0172,Ottogi Jin Hot Big Cup,Noodles,3,75,0,225
T2025000058,03/11/2025,11:41:00,P0175,Samyang Jjajang Hot Chicken,Noodles,2,75,0,150
T2025000059,03/11/2025,12:08:00,P0144,Nongshim Welchs Strawberry 355mL,Liquor/Beverage,4,60,0,240
T2025000059,03/11/2025,12:08:00,P0257,Lotte Almond Chocolate,Snacks,1,130,0,130
T2025000059,03/11/2025,12:08:00,P0263,Samlip Honey Castella,Snacks,3,120,0,360
T2025000059,03/11/2025,12:08:00,P0280,Nongshim Potato Sticks,Snacks,2,85,0,170
T2025000060,03/11/2025,8:10:00,P0295,Pepero Almond,Snacks,3,55,0,165
T2025000060,03/11/2025,8:10:00,P0256,Orion Custard Cake,Snacks,1,130,0,130
T2025000061,03/11/2025,20:40:00,P0295,Pepero Almond,Snacks,2,55,0,110
T2025000061,03/11/2025,20:40:00,P0298,Pepero White Cookie,Snacks,1,55,0,55
T2025000062,03/11/2025,21:23:00,P0192,Nongshim Soon Veggie Ramen,Noodles,2,58,0,116
T2025000063,03/11/2025,18:07:00,P0284,Kkokal Sweet Corn Snack,Snacks,2,80,0,160
T2025000063,03/11/2025,18:07:00,P0203,Jin Ramen Spicy Cup,Noodles,1,50,0.1,45
T2025000064,03/11/2025,17:22:00,P0110,Mitte Hot Choco Original 300g,Liquor/Beverage,2,370,0,740
T2025000064,03/11/2025,17:22:00,P0294,Pepero Strawberry,Snacks,4,55,0,220
T2025000064,03/11/2025,17:22:00,P0295,Pepero Almond,Snacks,1,55,0,55
T2025000064,03/11/2025,17:22:00,P0277,Orion Turtle Chips Sweet Corn,Snacks,2,89,0,178
T2025000064,03/11/2025,17:22:00,P0235,O'Food Kimchi Base Sauce,Seasoned/Sauce/Powder,2,130,0,260
T2025000065,03/11/2025,19:08:00,P0072,Kongsarang Soft Tofu,Food Fresh/Meat/Sidedish,3,65,0,195
T2025000066,03/11/2025,12:39:00,P0162,Ottogi Jin Jjampong,Noodles,2,90,0,180
T2025000066,03/11/2025,12:39:00,P0286,Crown Caramel Maple Corn,Snacks,1,80,0,80
T2025000066,03/11/2025,12:39:00,P0173,Nongshim Jjapageti,Noodles,1,75,0,75
T2025000066,03/11/2025,12:39:00,P0240,Ottogi Spaghetti Sauce,Seasoned/Sauce/Powder,3,115,0,345
T2025000066,03/11/2025,12:39:00,P0245,Honey Butter Almond 190g,Snacks,1,420,0,420
T2025000067,03/11/2025,18:08:00,P0257,Lotte Almond Chocolate,Snacks,2,130,0,260
T2025000067,03/11/2025,18:08:00,P0191,Paldo Teumsae Ramen,Noodles,3,60,0,180
T2025000067,03/11/2025,18:08:00,P0125,Jinro Fresh Soju,Liquor/Beverage,2,170,0,340
T2025000067,03/11/2025,18:08:00,P0172,Ottogi Jin Hot Big Cup,Noodles,2,75,0,150
T2025000067,03/11/2025,18:08:00,P0282,Orion Choco Boy,Snacks,2,85,0,170
T2025000068,03/11/2025,18:25:00,P0292,Orion Goraebab Crackers,Snacks,1,75,0,75
T2025000068,03/11/2025,18:25:00,P0185,Nongshim Shin Non-Frying Ramen 97g,Noodles,3,60,0,180
T2025000068,03/11/2025,18:25:00,P0198,Paldo Koreno Beef Noodle 100g,Noodles,1,50,0.1,45
T2025000068,03/11/2025,18:25:00,P0288,Nongshim Honey Rice Snack,Snacks,3,80,0,240
T2025000068,03/11/2025,18:25:00,P0019,Haepyo Crispy Seaweed 9Pcs,Dry Food,2,188,0,376
T2025000069,03/11/2025,13:18:00,P0298,Pepero White Cookie,Snacks,3,55,0,165
T2025000069,03/11/2025,13:18:00,P0173,Nongshim Jjapageti,Noodles,2,75,0,150
T2025000069,03/11/2025,13:18:00,P0026,Yopokki Sweet & Spicy 280g,Dry Food,2,145,0,290
T2025000069,03/11/2025,13:18:00,P0004,O'Food Korean Chili Oil,Condiments,1,160,0.15,136
T2025000070,03/11/2025,14:03:00,P0237,O'Food Tteokbokki Sauce,Seasoned/Sauce/Powder,3,120,0,360
T2025000071,03/11/2025,20:03:00,P0129,Sunhari Grape 360mL,Liquor/Beverage,2,120,0,240
T2025000071,03/11/2025,20:03:00,P0252,Lotte Banana Choco Pie 12Pcs,Snacks,2,180,0,360
T2025000071,03/11/2025,20:03:00,P0172,Ottogi Jin Hot Big Cup,Noodles,3,75,0,225
T2025000072,03/11/2025,21:31:00,P0191,Paldo Teumsae Ramen,Noodles,2,60,0.1,108
T2025000072,03/11/2025,21:31:00,P0048,Dongwon Light Tuna,Dry Food,1,75,0,75
T2025000072,03/11/2025,21:31:00,P0007,Samyang Spicy Mayo,Condiments,1,130,0,130
T2025000072,03/11/2025,21:31:00,P0240,Ottogi Spaghetti Sauce,Seasoned/Sauce/Powder,2,115,0,230
T2025000073,03/11/2025,11:03:00,P0286,Crown Caramel Maple Corn,Snacks,1,80,0,80
T2025000073,03/11/2025,11:03:00,P0072,Kongsarang Soft Tofu,Food Fresh/Meat/Sidedish,5,65,0,325
T2025000074,03/11/2025,12:08:00,P0125,Jinro Fresh Soju,Liquor/Beverage,1,170,0,170
T2025000074,03/11/2025,12:08:00,P0300,Can Choco Balls,Snacks,5,45,0,225
T2025000074,03/11/2025,12:08:00,P0295,Pepero Almond,Snacks,3,55,0,165
T2025000074,03/11/2025,12:08:00,P0279,Orion O! Karto Sweet Corn,Snacks,2,88,0,176
T2025000074,03/11/2025,12:08:00,P0048,Dongwon Light Tuna,Dry Food,2,75,0,150
T2025000075,03/11/2025,19:41:00,P0139,Paldo Pororo Juice,Liquor/Beverage,3,65,0,195
T2025000075,03/11/2025,19:41:00,P0041,CJ Hetbahn Multi-Grain Rice,Dry Food,3,95,0.15,242.25
T2025000076,03/11/2025,17:44:00,P0073,Perilla Leaves 2Packs,Food Fresh/Meat/Sidedish,4,40,0,160
T2025000076,03/11/2025,17:44:00,P0007,Samyang Spicy Mayo,Condiments,1,130,0,130
T2025000076,03/11/2025,17:44:00,P0199,Paldo Koreno Shrimp Noodle,Noodles,3,50,0.1,135
T2025000076,03/11/2025,17:44:00,P0144,Nongshim Welchs Strawberry 355mL,Liquor/Beverage,4,60,0,240
T2025000076,03/11/2025,17:44:00,P0211,Ottogi Jin Ramen Hot,Noodles,3,40,0,120
