Transaction_Id,Date,Time,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Total_Amount
T2021000016,2021-01-01,12:03:00,P0293,Lotte Sand Biscuit,Snacks,2,75.0,0.0,150.0
T2021000016,2021-01-01,12:03:00,P0248,Choco Pie Black Sugar 12Pcs,Snacks,2,200.0,0.0,400.0
T2021000016,2021-01-01,12:03:00,P0276,Orion Sun Chips Korean BBQ,Snacks,1,90.0,0.0,90.0
T2021000016,2021-01-01,12:03:00,P0009,CJ Beksul Corn Syrup,Condiments,3,95.0,0.0,285.0
T2021000017,2021-01-01,17:38:00,P0114,Banana Milk 200mL 6Pcs,Liquor/Beverage,2,290.0,0.0,580.0
T2021000017,2021-01-01,17:38:00,P0204,Ottogi Cup Ramen Kimchi,Noodles,6,50.0,0.0,300.0
T2021000017,2021-01-01,17:38:00,P0031,Yopokki Cheese Cup 120g,Dry Food,1,120.0,0.15,102.0
T2021000018,2021-01-01,15:21:00,P0124,Terra Lager Beer 500mL,Liquor/Beverage,3,170.0,0.0,510.0
T2021000018,2021-01-01,15:21:00,P0210,2Mins Snack Men,Noodles,1,40.0,0.0,40.0
T2021000018,2021-01-01,15:21:00,P0180,Samyang Curry Ramen,Noodles,6,68.0,0.0,408.0
T2021000019,2021-01-01,17:59:00,P0107,Ottogi Honey Ginger Tea 1Kg,Liquor/Beverage,3,530.0,0.0,1590.0
T2021000019,2021-01-01,17:59:00,P0064,Kimbab Radish 400g,Food Fresh/Meat/Sidedish,3,185.0,0.0,555.0
T2021000019,2021-01-01,17:59:00,P0032,Samlip Mini Kimbap,Dry Food,3,120.0,0.0,360.0
T2021000019,2021-01-01,17:59:00,P0299,Lotte Xylitol Green Gum,Snacks,3,55.0,0.0,165.0
T2021000020,2021-01-01,10:07:00,P0148,Binggrae Strawberry Milk,Liquor/Beverage,4,45.0,0.05,171.0
T2021000020,2021-01-01,10:07:00,P0030,Yopokki Onion Butter 120g Cup,Dry Food,3,120.0,0.0,360.0
T2021000021,2021-01-01,21:28:00,P0143,Nongshim Welchs Grape 355mL,Liquor/Beverage,3,60.0,0.0,180.0
T2021000022,2021-01-01,09:16:00,P0115,Strawberry Milk 200mL 6Pcs,Liquor/Beverage,2,290.0,0.0,580.0
T2021000022,2021-01-01,09:16:00,P0178,Samyang Mala Buldak,Noodles,4,70.0,0.0,280.0
T2021000023,2021-01-01,19:09:00,P0271,Orion Choco Chip Cookies,Snacks,1,100.0,0.0,100.0
T2021000023,2021-01-01,19:09:00,P0114,Banana Milk 200mL 6Pcs,Liquor/Beverage,2,290.0,0.0,580.0
T2021000023,2021-01-01,19:09:00,P0034,CJ  Cooked Rice,Dry Food,1,116.0,0.0,116.0
T2021000023,2021-01-01,19:09:00,P0295,Pepero Almond,Snacks,4,55.0,0.0,220.0
T2021000025,2021-01-01,13:01:00,P0048,Dongwon Light Tuna,Dry Food,3,75.0,0.0,225.0
T2021000025,2021-01-01,13:01:00,P0269,Lotte Soft Strawberry Milk Candy 79g,Snacks,1,105.0,0.0,105.0
T2021000025,2021-01-01,13:01:00,P0043,CJ Hetbahn Cooked Barley,Dry Food,3,95.0,0.0,285.0
T2021000025,2021-01-01,13:01:00,P0003,Sempio Sesame Oil,Condiments,3,185.0,0.0,555.0
T2021000026,2021-01-01,14:52:00,P0124,Terra Lager Beer 500mL,Liquor/Beverage,1,170.0,0.0,170.0
T2021000026,2021-01-01,14:52:00,P0200,Paldo Koreno Kimchi Noodle,Noodles,2,50.0,0.0,100.0
T2021000026,2021-01-01,14:52:00,P0163,Samyang Buldak Rose 140g,Noodles,2,88.0,0.0,176.0
T2021000026,2021-01-01,14:52:00,P0095,Samlip Fish Cake Sheets,Food Frozen,2,150.0,0.0,300.0
T2021000027,2021-01-01,20:17:00,P0250,Haitai Honey Butter Almonds,Snacks,1,190.0,0.0,190.0
T2021000027,2021-01-01,20:17:00,P0210,2Mins Snack Men,Noodles,5,40.0,0.0,200.0
T2021000027,2021-01-01,20:17:00,P0295,Pepero Almond,Snacks,2,55.0,0.0,110.0
T2021000027,2021-01-01,20:17:00,P0151,Samyang Buldak 4 Cheese Ramen 110g,Noodles,3,110.0,0.0,330.0
T2021000028,2021-01-01,20:34:00,P0127,Lets Be Mild Coffee Can 4Pcs,Liquor/Beverage,3,128.0,0.0,384.0
T2021000028,2021-01-01,20:34:00,P0211,Ottogi Jin Ramen Hot,Noodles,4,40.0,0.0,160.0
T2021000028,2021-01-01,20:34:00,P0208,Ottogi Jin Ramen Mild,Noodles,1,40.0,0.0,40.0
T2021000028,2021-01-01,20:34:00,P0226,CJ Beksul Sweet Korean Pancake Mix 400g,Seasoned/Sauce/Powder,2,155.0,0.0,310.0
T2021000029,2021-01-01,13:03:00,P0122,Chamisul Original Soju,Liquor/Beverage,3,175.0,0.0,525.0
T2021000029,2021-01-01,13:03:00,P0158,Nongshim Shin Ramen Black,Noodles,3,92.0,0.0,276.0
T2021000029,2021-01-01,13:03:00,P0170,Ottogi Jin Jjajang,Noodles,3,80.0,0.0,240.0
T2021000029,2021-01-01,13:03:00,P0245,Honey Butter Almond 190g,Snacks,1,420.0,0.0,420.0
T2021000030,2021-01-01,18:05:00,P0282,Orion Choco Boy,Snacks,3,85.0,0.0,255.0
T2021000031,2021-01-01,12:35:00,P0296,Lotte Cereal Choco,Snacks,2,55.0,0.0,110.0
T2021000031,2021-01-01,12:35:00,P0007,Samyang Spicy Mayo,Condiments,2,130.0,0.0,260.0
T2021000031,2021-01-01,12:35:00,P0236,CJ  Soybean Paste 500g,Seasoned/Sauce/Powder,2,123.0,0.0,246.0
T2021000032,2021-01-01,13:43:00,P0114,Banana Milk 200mL 6Pcs,Liquor/Beverage,1,290.0,0.0,290.0
T2021000033,2021-01-01,11:03:00,P0139,Paldo Pororo Juice,Liquor/Beverage,4,65.0,0.0,260.0
T2021000033,2021-01-01,11:03:00,P0163,Samyang Buldak Rose 140g,Noodles,3,88.0,0.0,264.0
T2021000033,2021-01-01,11:03:00,P0150,Samyang Buldak Rosã Ramen 105g,Noodles,2,110.0,0.0,220.0
T2021000033,2021-01-01,11:03:00,P0158,Nongshim Shin Ramen Black,Noodles,1,92.0,0.0,92.0
T2021000034,2021-01-01,19:25:00,P0114,Banana Milk 200mL 6Pcs,Liquor/Beverage,2,290.0,0.05,551.0
T2021000034,2021-01-01,19:25:00,P0295,Pepero Almond,Snacks,3,55.0,0.0,165.0
T2021000035,2021-01-01,13:51:00,P0143,Nongshim Welchs Grape 355mL,Liquor/Beverage,2,60.0,0.05,114.0
T2021000035,2021-01-01,13:51:00,P0295,Pepero Almond,Snacks,6,55.0,0.0,330.0
T2021000035,2021-01-01,13:51:00,P0298,Pepero White Cookie,Snacks,6,55.0,0.0,330.0
T2021000035,2021-01-01,13:51:00,P0289,Crown Corn Chips,Snacks,2,80.0,0.0,160.0
T2021000036,2021-01-01,18:19:00,P0172,Ottogi Jin Hot Big Cup,Noodles,4,75.0,0.0,300.0
T2021000036,2021-01-01,18:19:00,P0027,Yopokki Cheese 240g,Dry Food,2,145.0,0.0,290.0
T2021000036,2021-01-01,18:19:00,P0132,Sunhari Strawberry 360mL,Liquor/Beverage,3,120.0,0.0,360.0
T2021000036,2021-01-01,18:19:00,P0029,CJ Beksul Pancake Flour,Dry Food,2,125.0,0.0,250.0
T2021000037,2021-01-01,19:48:00,P0114,Banana Milk 200mL 6Pcs,Liquor/Beverage,1,290.0,0.1,261.0
T2021000038,2021-01-01,20:28:00,P0151,Samyang Buldak 4 Cheese Ramen 110g,Noodles,1,110.0,0.0,110.0
T2021000038,2021-01-01,20:28:00,P0026,Yopokki Sweet & Spicy 280g,Dry Food,3,145.0,0.0,435.0
T2021000038,2021-01-01,20:28:00,P0030,Yopokki Onion Butter 120g Cup,Dry Food,2,120.0,0.0,240.0
T2021000039,2021-01-01,19:32:00,P0255,Bibigo Crispy Seaweed Snack,Snacks,3,140.0,0.1,378.0
T2021000039,2021-01-01,19:32:00,P0244,Wasabi Almond 190g,Snacks,1,440.0,0.0,440.0
T2021000039,2021-01-01,19:32:00,P0188,Nagasaki Jjampong,Noodles,5,60.0,0.0,300.0
T2021000039,2021-01-01,19:32:00,P0008,Ottogi Corn Syrup,Condiments,2,98.0,0.0,196.0
T2021000040,2021-01-01,13:38:00,P0268,Samlip Walnut Pie,Snacks,2,110.0,0.0,220.0
T2021000040,2021-01-01,13:38:00,P0297,Pepero Choco Filled,Snacks,5,55.0,0.1,247.5
T2021000040,2021-01-01,13:38:00,P0248,Choco Pie Black Sugar 12Pcs,Snacks,3,200.0,0.0,600.0
T2021000040,2021-01-01,13:38:00,P0198,Paldo Koreno Beef Noodle 100g,Noodles,4,50.0,0.0,200.0
T2021000041,2021-01-01,20:52:00,P0264,Lotte Ghana Dark Chocolate,Snacks,2,115.0,0.0,230.0
T2021000041,2021-01-01,20:52:00,P0282,Orion Choco Boy,Snacks,5,85.0,0.05,403.75
T2021000041,2021-01-01,20:52:00,P0227,CJ Beksul Beef Bulgogi Sauce 290g,Seasoned/Sauce/Powder,2,150.0,0.0,300.0
T2021000041,2021-01-01,20:52:00,P0295,Pepero Almond,Snacks,6,55.0,0.0,330.0
T2021000042,2021-01-01,18:43:00,P0125,Jinro Fresh Soju,Liquor/Beverage,1,170.0,0.0,170.0
T2021000042,2021-01-01,18:43:00,P0293,Lotte Sand Biscuit,Snacks,4,75.0,0.0,300.0
T2021000042,2021-01-01,18:43:00,P0248,Choco Pie Black Sugar 12Pcs,Snacks,2,200.0,0.0,400.0
T2021000043,2021-01-01,21:37:00,P0115,Strawberry Milk 200mL 6Pcs,Liquor/Beverage,1,290.0,0.0,290.0
T2021000043,2021-01-01,21:37:00,P0100,Binggrae Ice Cream Sandwich,Food Frozen,5,80.0,0.0,400.0
T2021000043,2021-01-01,21:37:00,P0248,Choco Pie Black Sugar 12Pcs,Snacks,1,200.0,0.05,190.0
T2021000043,2021-01-01,21:37:00,P0273,Haitai  Plumcandy 130g,Snacks,1,95.0,0.0,95.0
T2021000044,2021-01-01,17:05:00,P0125,Jinro Fresh Soju,Liquor/Beverage,1,170.0,0.0,170.0
T2021000044,2021-01-01,17:05:00,P0295,Pepero Almond,Snacks,6,55.0,0.0,330.0
T2021000044,2021-01-01,17:05:00,P0285,Corn Choco,Snacks,3,80.0,0.0,240.0
T2021000044,2021-01-01,17:05:00,P0297,Pepero Choco Filled,Snacks,1,55.0,0.0,55.0
T2021000045,2021-01-01,18:54:00,P0295,Pepero Almond,Snacks,3,55.0,0.0,165.0
T2021000045,2021-01-01,18:54:00,P0164,Samyang Buldak 4 Cheese 145g,Noodles,3,88.0,0.0,264.0
T2021000046,2021-01-01,10:20:00,P0294,Pepero Strawberry,Snacks,3,55.0,0.0,165.0
T2021000046,2021-01-01,10:20:00,P0039,Ottogi 3Mins Curry,Dry Food,2,99.0,0.0,198.0
T2021000046,2021-01-01,10:20:00,P0005,Ottogi Gold Mayonnaise 300g,Condiments,1,150.0,0.0,150.0
T2021000047,2021-01-01,11:26:00,P0178,Samyang Mala Buldak,Noodles,5,70.0,0.0,350.0
T2021000047,2021-01-01,11:26:00,P0150,Samyang Buldak Rosã Ramen 105g,Noodles,3,110.0,0.0,330.0
T2021000047,2021-01-01,11:26:00,P0203,Jin Ramen Spicy Cup,Noodles,4,50.0,0.0,200.0
T2021000047,2021-01-01,11:26:00,P0295,Pepero Almond,Snacks,1,55.0,0.0,55.0
T2021000048,2021-01-01,20:25:00,P0189,Ottogi Bodle Cheese Ramen,Noodles,4,60.0,0.0,240.0
T2021000048,2021-01-01,20:25:00,P0005,Ottogi Gold Mayonnaise 300g,Condiments,3,150.0,0.15,382.5
T2021000049,2021-01-01,08:24:00,P0115,Strawberry Milk 200mL 6Pcs,Liquor/Beverage,1,290.0,0.0,290.0
T2021000049,2021-01-01,08:24:00,P0252,Lotte Banana Choco Pie 12Pcs,Snacks,1,180.0,0.0,180.0
T2021000049,2021-01-01,08:24:00,P0183,Samyang Kimchi Ramen Bowl,Noodles,5,65.0,0.15,276.25
T2021000050,2021-01-01,21:50:00,P0299,Lotte Xylitol Green Gum,Snacks,5,55.0,0.0,275.0
T2021000050,2021-01-01,21:50:00,P0259,Nongshim Sengseng U-Dong,Snacks,2,125.0,0.0,250.0
T2021000050,2021-01-01,21:50:00,P0278,Haitai O! Karto Chips,Snacks,5,88.0,0.0,440.0
T2021000050,2021-01-01,21:50:00,P0184,Nongshim Baehongdong Bibimyeon 137g,Noodles,2,61.0,0.0,122.0
T2021000051,2021-01-01,12:28:00,P0175,Samyang Jjajang Hot Chicken,Noodles,6,75.0,0.0,450.0
T2021000051,2021-01-01,12:28:00,P0153,Samyang Buldak Cheese Cup,Noodles,3,110.0,0.0,330.0
T2021000051,2021-01-01,12:28:00,P0252,Lotte Banana Choco Pie 12Pcs,Snacks,3,180.0,0.0,540.0
T2021000051,2021-01-01,12:28:00,P0022,Ottogi Tteokbokki Cup,Dry Food,3,160.0,0.0,480.0
T2021000052,2021-01-01,14:31:00,P0247,Choco Pie Green Tea 12Pcs,Snacks,2,200.0,0.0,400.0
T2021000053,2021-01-01,12:45:00,P0024,O'Food Kimchi Soup Mix,Dry Food,1,150.0,0.0,150.0
T2021000053,2021-01-01,12:45:00,P0035,CJ  Multi-Grains Cooked Rice 210g,Dry Food,1,110.0,0.0,110.0
T2021000053,2021-01-01,12:45:00,P0006,Chung Jung One Soy Sauce,Condiments,1,140.0,0.0,140.0
T2021000053,2021-01-01,12:45:00,P0225,Chung Jung One Soybean Paste,Seasoned/Sauce/Powder,1,160.0,0.0,160.0
T2021000054,2021-01-01,18:30:00,P0026,Yopokki Sweet & Spicy 280g,Dry Food,3,145.0,0.0,435.0
T2021000056,2021-01-01,19:57:00,P0151,Samyang Buldak 4 Cheese Ramen 110g,Noodles,1,110.0,0.0,110.0
T2021000056,2021-01-01,19:57:00,P0034,CJ  Cooked Rice,Dry Food,1,116.0,0.0,116.0
T2021000056,2021-01-01,19:57:00,P0163,Samyang Buldak Rose 140g,Noodles,3,88.0,0.05,250.8
T2021000056,2021-01-01,19:57:00,P0122,Chamisul Original Soju,Liquor/Beverage,1,175.0,0.0,175.0
T2021000057,2021-01-01,10:21:00,P0115,Strawberry Milk 200mL 6Pcs,Liquor/Beverage,1,290.0,0.0,290.0
T2021000057,2021-01-01,10:21:00,P0245,Honey Butter Almond 190g,Snacks,2,420.0,0.0,840.0
T2021000057,2021-01-01,10:21:00,P0275,Haitai Sweet Potato Snack,Snacks,2,95.0,0.15,161.5
T2021000057,2021-01-01,10:21:00,P0287,Nongshim Banana Kick 75g,Snacks,4,80.0,0.0,320.0
T2021000058,2021-01-01,13:16:00,P0115,Strawberry Milk 200mL 6Pcs,Liquor/Beverage,1,290.0,0.0,290.0
T2021000058,2021-01-01,13:16:00,P0267,Lotte Pepero White Cookie,Snacks,3,110.0,0.0,330.0
T2021000058,2021-01-01,13:16:00,P0208,Ottogi Jin Ramen Mild,Noodles,5,40.0,0.0,200.0
T2021000059,2021-01-01,14:44:00,P0020,CJ Beksul Hotteok Mix,Dry Food,2,185.0,0.0,370.0
T2021000059,2021-01-01,14:44:00,P0245,Honey Butter Almond 190g,Snacks,1,420.0,0.0,420.0
T2021000059,2021-01-01,14:44:00,P0259,Nongshim Sengseng U-Dong,Snacks,2,125.0,0.0,250.0
T2021000059,2021-01-01,14:44:00,P0034,CJ  Cooked Rice,Dry Food,1,116.0,0.0,116.0
T2021000060,2021-01-01,13:48:00,P0202,Nongshim Ansung Tangmen,Noodles,1,50.0,0.0,50.0
T2021000060,2021-01-01,13:48:00,P0153,Samyang Buldak Cheese Cup,Noodles,2,110.0,0.0,220.0
T2021000060,2021-01-01,13:48:00,P0005,Ottogi Gold Mayonnaise 300g,Condiments,1,150.0,0.0,150.0
T2021000061,2021-01-01,19:13:00,P0114,Banana Milk 200mL 6Pcs,Liquor/Beverage,1,290.0,0.0,290.0
T2021000061,2021-01-01,19:13:00,P0247,Choco Pie Green Tea 12Pcs,Snacks,1,200.0,0.0,200.0
T2021000061,2021-01-01,19:13:00,P0299,Lotte Xylitol Green Gum,Snacks,6,55.0,0.0,330.0
T2021000062,2021-01-01,12:10:00,P0037,Ottogi Cup Spaghetti,Dry Food,3,110.0,0.0,330.0
T2021000062,2021-01-01,12:10:00,P0278,Haitai O! Karto Chips,Snacks,5,88.0,0.0,440.0
T2021000062,2021-01-01,12:10:00,P0153,Samyang Buldak Cheese Cup,Noodles,3,110.0,0.0,330.0
T2021000062,2021-01-01,12:10:00,P0024,O'Food Kimchi Soup Mix,Dry Food,3,150.0,0.0,450.0
T2021000063,2021-01-01,12:13:00,P0247,Choco Pie Green Tea 12Pcs,Snacks,3,200.0,0.0,600.0
T2021000064,2021-01-01,13:18:00,P0011,CJ  Cooked Rice Plain 210g,Dry Food,2,365.0,0.0,730.0
T2021000064,2021-01-01,13:18:00,P0026,Yopokki Sweet & Spicy 280g,Dry Food,2,145.0,0.0,290.0
T2021000064,2021-01-01,13:18:00,P0144,Nongshim Welchs Strawberry 355mL,Liquor/Beverage,6,60.0,0.0,360.0
T2021000064,2021-01-01,13:18:00,P0264,Lotte Ghana Dark Chocolate,Snacks,3,115.0,0.0,345.0
T2021000065,2021-01-01,12:17:00,P0282,Orion Choco Boy,Snacks,6,85.0,0.05,484.5
T2021000065,2021-01-01,12:17:00,P0248,Choco Pie Black Sugar 12Pcs,Snacks,3,200.0,0.15,510.0
T2021000065,2021-01-01,12:17:00,P0166,Samyang Buldak Original,Noodles,1,88.0,0.0,88.0
T2021000065,2021-01-01,12:17:00,P0295,Pepero Almond,Snacks,2,55.0,0.0,110.0
T2021000066,2021-01-01,18:52:00,P0211,Ottogi Jin Ramen Hot,Noodles,5,40.0,0.0,200.0
T2021000066,2021-01-01,18:52:00,P0151,Samyang Buldak 4 Cheese Ramen 110g,Noodles,2,110.0,0.0,220.0
T2021000066,2021-01-01,18:52:00,P0027,Yopokki Cheese 240g,Dry Food,2,145.0,0.0,290.0
T2021000066,2021-01-01,18:52:00,P0190,Nongshim Tempura Udon Cup,Noodles,2,60.0,0.0,120.0
T2021000067,2021-01-01,17:22:00,P0264,Lotte Ghana Dark Chocolate,Snacks,2,115.0,0.0,230.0
T2021000067,2021-01-01,17:22:00,P0104,Pepero Original,Food Frozen,6,55.0,0.1,297.0
T2021000067,2021-01-01,17:22:00,P0174,Ottogi Cheese Bokki Cup,Noodles,1,75.0,0.0,75.0
T2021000067,2021-01-01,17:22:00,P0199,Paldo Koreno Shrimp Noodle,Noodles,5,50.0,0.15,212.5
T2021000068,2021-01-01,08:44:00,P0005,Ottogi Gold Mayonnaise 300g,Condiments,2,150.0,0.05,285.0
T2021000068,2021-01-01,08:44:00,P0101,Daerim  Fish Cake Stick,Food Frozen,5,77.0,0.0,385.0
T2021000069,2021-01-01,16:03:00,P0123,Cass Cold Brewed Beer 500mL,Liquor/Beverage,1,170.0,0.0,170.0
T2021000070,2021-01-01,09:47:00,P0133,Sunhari Blueberry 360mL,Liquor/Beverage,2,120.0,0.0,240.0
T2021000071,2021-01-01,12:08:00,P0294,Pepero Strawberry,Snacks,6,55.0,0.0,330.0
T2021000071,2021-01-01,12:08:00,P0203,Jin Ramen Spicy Cup,Noodles,1,50.0,0.0,50.0
T2021000071,2021-01-01,12:08:00,P0003,Sempio Sesame Oil,Condiments,2,185.0,0.0,370.0
T2021000071,2021-01-01,12:08:00,P0202,Nongshim Ansung Tangmen,Noodles,6,50.0,0.0,300.0
T2021000072,2021-01-01,20:44:00,P0245,Honey Butter Almond 190g,Snacks,1,420.0,0.0,420.0
T2021000072,2021-01-01,20:44:00,P0286,Crown Caramel Maple Corn,Snacks,6,80.0,0.0,480.0
T2021000072,2021-01-01,20:44:00,P0006,Chung Jung One Soy Sauce,Condiments,1,140.0,0.0,140.0
T2021000073,2021-01-01,11:02:00,P0143,Nongshim Welchs Grape 355mL,Liquor/Beverage,2,60.0,0.05,114.0
T2021000073,2021-01-01,11:02:00,P0253,Orion Market O Brownie,Snacks,1,170.0,0.0,170.0
T2021000073,2021-01-01,11:02:00,P0248,Choco Pie Black Sugar 12Pcs,Snacks,3,200.0,0.0,600.0
T2021000073,2021-01-01,11:02:00,P0293,Lotte Sand Biscuit,Snacks,1,75.0,0.0,75.0
T2021000074,2021-01-01,12:02:00,P0140,Woongjin Yogurt Peach 340mL,Liquor/Beverage,3,60.0,0.0,180.0
T2021000075,2021-01-01,12:11:00,P0125,Jinro Fresh Soju,Liquor/Beverage,1,170.0,0.0,170.0
T2021000075,2021-01-01,12:11:00,P0099,Daerim  Chaw Spicy Stick 90g,Food Frozen,5,80.0,0.0,400.0
T2021000075,2021-01-01,12:11:00,P0053,Shine Spicy Pork Bulgogi Pack,Food Fresh/Meat/Sidedish,3,500.0,0.0,1500.0
T2021000076,2021-01-01,21:19:00,P0210,2Mins Snack Men,Noodles,4,40.0,0.0,160.0
T2021000077,2021-01-01,13:53:00,P0151,Samyang Buldak 4 Cheese Ramen 110g,Noodles,3,110.0,0.0,330.0
T2021000077,2021-01-01,13:53:00,P0208,Ottogi Jin Ramen Mild,Noodles,4,40.0,0.0,160.0
T2021000077,2021-01-01,13:53:00,P0295,Pepero Almond,Snacks,2,55.0,0.0,110.0
T2021000077,2021-01-01,13:53:00,P0252,Lotte Banana Choco Pie 12Pcs,Snacks,3,180.0,0.15,459.0
T2021000078,2021-01-01,18:46:00,P0295,Pepero Almond,Snacks,5,55.0,0.0,275.0
T2021000078,2021-01-01,18:46:00,P0208,Ottogi Jin Ramen Mild,Noodles,4,40.0,0.0,160.0
T2021000079,2021-01-01,17:02:00,P0142,Nongshim Welchs White Grape 355mL,Liquor/Beverage,4,60.0,0.0,240.0
T2021000079,2021-01-01,17:02:00,P0208,Ottogi Jin Ramen Mild,Noodles,2,40.0,0.0,80.0
T2021000080,2021-01-01,13:25:00,P0247,Choco Pie Green Tea 12Pcs,Snacks,2,200.0,0.0,400.0
T2021000080,2021-01-01,13:25:00,P0293,Lotte Sand Biscuit,Snacks,1,75.0,0.0,75.0
T2021000080,2021-01-01,13:25:00,P0203,Jin Ramen Spicy Cup,Noodles,5,50.0,0.0,250.0
T2021000082,2021-01-02,20:01:00,P0295,Pepero Almond,Snacks,6,55.0,0.15,280.5
T2021000082,2021-01-02,20:01:00,P0027,Yopokki Cheese 240g,Dry Food,2,145.0,0.0,290.0
T2021000082,2021-01-02,20:01:00,P0115,Strawberry Milk 200mL 6Pcs,Liquor/Beverage,3,290.0,0.0,870.0
T2021000082,2021-01-02,20:01:00,P0005,Ottogi Gold Mayonnaise 300g,Condiments,1,150.0,0.0,150.0
T2021000084,2021-01-02,12:45:00,P0020,CJ Beksul Hotteok Mix,Dry Food,2,185.0,0.15,314.5
